# LAST EDIT: 2021/04/11 - SUPERNOVA
#############
# BUILDINGS #
#############
###ÄNSI
#
# WONDERS
#Wonder Upgrades
ct_tileanengineeringguild_1;Inventor's Guild;;;;;;;;;x
ct_tileanengineeringguild_2;Inventor's Guild;;;;;;;;;x
ct_tileanengineeringguild_3;Inventor's Guild;;;;;;;;;x
ct_tileanengineeringguild_1_desc;The Inventor's Guild is massive, with a significant clout of political power in the southern half of the old world, organizing local scientists and artists into groups and unions to better control the spread of technology, and of course, to earn a fortune selling said technology. An inventor's guild house can produce anything from fine arts to near-magical armors and weapons;;;;;;;;;x
ct_tileanmarketplace_1;Princely Marketplace;;;;;;;;;x
ct_tileanmarketplace_2;Princely Marketplace;;;;;;;;;x
ct_tileanmarketplace_3;Princely Marketplace;;;;;;;;;x
ct_tileanmarketplace_4;Princely Marketplace;;;;;;;;;x
ct_tileanmarketplace_5;Princely Marketplace;;;;;;;;;x
ct_tileanmarketplace_6;Princely Marketplace;;;;;;;;;x
ct_tileanmarketplace_1_desc;This marketplace is a fusion of northern Imperial sophistication and southern Arabyan splendour, merchants sell a vast array of goods, from locally grown produce and spices, to the steam inventions of questionably sane scientists.;;;;;;;;;x
ct_tileanport_1;Princely Port;;;;;;;;;x
ct_tileanport_2;Princely Port;;;;;;;;;x
ct_tileanport_3;Princely Port;;;;;;;;;x
ct_tileanport_4;Princely Port;;;;;;;;;x
ct_tileanport_5;Princely Port;;;;;;;;;x
ct_tileanport_1_desc;This port is a fusion of northern Imperial sophistication and southern Arabyan splendour, but on a much grander scale than the ground-bound marketplaces, accepting goods from as far south as the Southlands and as far east as Pigbarter.;;;;;;;;;x
tp_myrmidiantemple_1;Monasterio Bellus;;;;;;;;;x
tp_myrmidiantemple_2;Monasterio Bellus;;;;;;;;;x
tp_myrmidiantemple_3;Monasterio Bellus;;;;;;;;;x
tp_myrmidiantemple_4;Monasterio Bellus;;;;;;;;;x
tp_myrmidiantemple_5;Monasterio Bellus;;;;;;;;;x
tp_myrmidiantemple_6;Monasterio Bellus;;;;;;;;;x
tp_myrmidiantemple_1_desc;The Monasterio Bellus is the main administrative building of a temple dedicated to Myrmidia, goddess of the art of war. Worship of Myrmidia is most confined to Tilea and Estalia, but her influence can be seen as far north as Ostermark and Ostland, and as far south as Sudenburg. Those who follow and invoke her name are professional soldiers and mercenaries, for her domain is on the art of war.;;;;;;;;;x
tp_myrmidianbarracks_1;Castro Caelesto;;;;;;;;;x
tp_myrmidianbarracks_2;Castro Caelesto;;;;;;;;;x
tp_myrmidianbarracks_3;Castro Caelesto;;;;;;;;;x
tp_myrmidianbarracks_4;Castro Caelesto;;;;;;;;;x
tp_myrmidianbarracks_5;Castro Caelesto;;;;;;;;;x
tp_myrmidianbarracks_6;Castro Caelesto;;;;;;;;;x
tp_myrmidianbarracks_1_desc;The Castro Caelesto is where the heavenly warriors dedicated to Myrmidia are housed, whos lives they willingly give to the goddess of the art of war. Heavily armed, fanatically devoted to Myrmidia, these holy warriors can act as shock troops during holy wars.;;;;;;;;;x
tp_myrmidianblessedsmith_1;Sacruii Thesauruo;;;;;;;;;x
tp_myrmidianblessedsmith_2;Sacruii Thesauruo;;;;;;;;;x
tp_myrmidianblessedsmith_1_desc;The Sacruii Thesauruo, or Sacred Armoury, is where the blessed weapons, armor, and seals are kept. Many chapters, cults, and brotherhoods of Myrmidia are venerable in age, and thus the weapons and other effects found here are venerated for the great and holy acts they've taken part of.;;;;;;;;;x
tp_myrmidianschool_1;Ludo Bellicia;;;;;;;;;x
tp_myrmidianschool_2;Ludo Bellicia;;;;;;;;;x
tp_myrmidianschool_1_desc;The Ludo Bellicia, or School of War, is the most famous establishment of all Myrmidian monasteries, where the famous Ars Bellicia is taught to all brothers of the faith, regardless of whether or not they are part of the local chapter or not.;;;;;;;;;x
tp_tilean_barracks_1;Estalian-Tilean Chapterhouse;;;;;;;;;x
tp_tilean_barracks_2;Estalian-Tilean Chapterhouse;;;;;;;;;x
tp_tilean_barracks_3;Estalian-Tilean Chapterhouse;;;;;;;;;x
tp_tilean_barracks_4;Estalian-Tilean Chapterhouse;;;;;;;;;x
tp_tilean_barracks_5;Estalian-Tilean Chapterhouse;;;;;;;;;x
tp_tilean_barracks_6;Estalian-Tilean Chapterhouse;;;;;;;;;x
tp_tilean_barracks_1_desc;An Estalian-Tilean based Chapterhouse has established itself in this monastery, providing it with heavily armoured pikemen and crossbowmen.;;;;;;;;;x
#
# HUMAN CITY
#
ct_taverns_1;Taverns;;;;;;;;;;;;;x
ct_taverns_2;Taverns;;;;;;;;;;;;;x
ct_taverns_3;Taverns;;;;;;;;;;;;;x
ct_taverns_1_desc;Every town, village, city, and thorp has at least one watering hole. Old Worlders like to forget about their miserable lives, the present threat of death, and their general dissatisfaction with lords and their kind. Taverns offer men and women a place to escape, to laugh, sing, and swap stories, and a place to spend hard-earned coppers in the company of friends.;;;;;;;;;;;;;x
ct_human_farmlands_1;Farmlands;;;;;;;;;;;;;x
ct_human_farmlands_2;Farmlands;;;;;;;;;;;;;x
ct_human_farmlands_3;Farmlands;;;;;;;;;;;;;x
ct_human_farmlands_1_desc;The lands around the hold are suitable for sprawling farms, interspersed with villages and manors.;;;;;;;;;;;;;x
ct_human_mines_1;Mines;;;;;;;;;;;;;x
ct_human_mines_2;Mines;;;;;;;;;;;;;x
ct_human_mines_3;Mines;;;;;;;;;;;;;x
ct_human_mines_1_desc;The rocky hills and cliffs make for good defensive terrain, and naturally lead to mining and quarrying. Although not nearly as effective as Dwarf techniques, a good amount of ores, gemstones and fine building stone can be extracted.;;;;;;;;;;;;;x
ct_human_forest_1;Forest Villages;;;;;;;;;;;;;x
ct_human_forest_2;Forest Villages;;;;;;;;;;;;;x
ct_human_forest_3;Forest Villages;;;;;;;;;;;;;x
ct_human_forest_1_desc;The forbidding woodlands are not as safe as one would like, but logging, hunting and farming can be very productive.;;;;;;;;;;;;;x
ct_human_desert_1;Desert Villages;;;;;;;;;;;;;x
ct_human_desert_2;Desert Villages;;;;;;;;;;;;;x
ct_human_desert_3;Desert Villages;;;;;;;;;;;;;x
ct_human_desert_1_desc;The hot, dry lands are hard to work, but those with the right techniques can prosper.;;;;;;;;;;;;;x
ct_human_arctic_1;Tundra Villages;;;;;;;;;;;;;x
ct_human_arctic_2;Tundra Villages;;;;;;;;;;;;;x
ct_human_arctic_3;Tundra Villages;;;;;;;;;;;;;x
ct_human_arctic_1_desc;The cold, fierce lands of the north bring hard winters and short summers, but breed equally tough people.;;;;;;;;;;;;;x
ct_human_steppe_1;Steppe Pastures;;;;;;;;;;;;;x
ct_human_steppe_2;Steppe Pastures;;;;;;;;;;;;;x
ct_human_steppe_3;Steppe Pastures;;;;;;;;;;;;;x
ct_human_steppe_1_desc;The wide, open lands make for poor crops, but great numbers of horses and ponies can be raised for industry or war.;;;;;;;;;;;;;x
#
# BORDER PRINCEDOMS
#
ca_khypris;Khypris;;;;;;;;;x
ca_khypris_desc;Khypris, the city of splendours, is a massive trade city located in the borderlands, once the capital of the grand Khyprote empire in ages past. While the empire is long gone from most human memory, the power and prestige of the city remains, and as such is considered the greatest city between Myrmidens and Akendorf.;;;;;;;;;x
ca_akendorf;Akendorf;;;;;;;;;x
ca_akendorf_desc;Akendorf, once the captial of a long lost Imperial borderlands Elector-County, is the center of all Imperial influence in the borderlands, straddeling the boundry of what the Imperials consider the 'civilized' world, it is a city that is constantly under threat. Not just from the Orks of the badlands, or Goblins from the mountains, but from the inummerable Beastman tribes that inhabit the foreboding Stygian Woods. Due to this, Akendorf is considered the weakest between Khypris and Myrmidens.;;;;;;;;;x
ca_myrmidens;Myrmidens;;;;;;;;;x
ca_myrmidens_desc;Myrmidens is the second largest city-state in the Borderlands, capital of the Aegean Principality, one of the sucessor states of the Myrmidan Empire. The days of Myrmidias' Empire are long gone, but the proud and civic traditions it left behind are still strong, reflected in Myrmidens' strong, yet elegant walls, designed to impress and intimidate would-be conquerors and foreign diplomats. Dealings with Dwarf holds have increased Myrmidens' importance not only as a trading hub, but also as a technological and military center, as both Human and Dwarf work closely with each other to stamp out the Greenskin threat to the south.;;;;;;;;;x
tb_khypris;Khypris;;;;;;;;;;;;x
tb_khypris_desc;Khypris (formerly the Capital of the vast Khyprian Empire) is one of the original Kingdoms of the Borderlands, once reaching to the tip of the Black Mountains and comprising of the three provinces of the Northlands, the Heartland and the Westland's. While the age of the khyprote empire is long gone, the city still remains a wondrous site on the region, and heavily controls trade in the region.;;;;;;;;;;;;x
tb_akendorf;Akendorf;;;;;;;;;;;;x
tb_akendorf_desc;Akendorf has an electoral-monarchy system in which leaders are voted into power, Akendorf's nobles run an electoral monarchy system. They have economy centred on timber, woodcarvings, they hunt wild boars in the forests which is an eagerly sought after commodity for the furs and meat.;;;;;;;;;;;;x
tb_myrmidens;Myrmidens;;;;;;;;;;;;x
tb_myrmidens_desc;Myrmidens was founded by settlers from Luccinni in Tilea and named in honour of the goddess Myrmidia, it is one of the largest realms of the Borderlands and a traditional naval enemy of Achaes, and keeps the Sartosian pirates and Greenskin raiders away from Tilea.;;;;;;;;;;;;x
#
# AEGOS
#
ca_castellumos_1;Castellumos;;;;;;;;;x
ca_castellumos_2;Castellumos;;;;;;;;;x
ca_castellumos_3;Castellumos;;;;;;;;;x
ca_castellumos_4;Castellumos;;;;;;;;;x
ca_castellumos_5;Castellumos;;;;;;;;;x
ca_castellumos_6;Castellumos;;;;;;;;;x
ca_castellumos_1_desc;The Castellumos, or 'Castle' in Myken, is the military center for the region, housing most of a Myken lord's levies and retinues, as well as some servants. Due to the increasing in Tilean pressure on the Mykens, many Castellumoi employ large amounts of artisans or philosophers, adopting and melding the Tilean and Myken arts together into a fascinating blend.;;;;;;;;;x
ca_akritai_archers_1;Akritai Archery Grounds;;;;;;;;;x
ca_akritai_archers_2;Akritai Archery Grounds;;;;;;;;;x
ca_akritai_archers_3;Akritai Archery Grounds;;;;;;;;;x
ca_akritai_archers_4;Akritai Archery Grounds;;;;;;;;;x
ca_akritai_archers_5;Akritai Archery Grounds;;;;;;;;;x
ca_akritai_archers_1_desc;The Akritai are the main skirmishing force for the Myken armies, equipped with javelins, crossbows, and sometimes even long bows. Like most Myken soldiery, these troops are professional soldiers, with paid saleries and terms for service, most signing a 5 year term, with the chance of either retiring after or continuing service and being promoted to a more prestigious rank. Akritai however, are much more loose in this regard, and many are Game wardens or hunters during times of peace, giving them an edge in the dark woods of Stygia or in the scorching heat of the badlands.;;;;;;;;;x
ca_comitos_barracks_1;Comitos Barracks;;;;;;;;;x
ca_comitos_barracks_2;Comitos Barracks;;;;;;;;;x
ca_comitos_barracks_3;Comitos Barracks;;;;;;;;;x
ca_comitos_barracks_4;Comitos Barracks;;;;;;;;;x
ca_comitos_barracks_5;Comitos Barracks;;;;;;;;;x
ca_comitos_barracks_6;Comitos Barracks;;;;;;;;;x
ca_comitos_barracks_1_desc;The Comitos, or Comitoi, are the heavy standing infantry force of the Mykens, and are second in prestige only to the Excubitoroi. Like the Akritai and Excubitoroi, they have paid saleries and terms for service, but unlike the Akritai, it is not uncommon for Comitoi to be rewared small plots of land in return for their services in war, in addition to their saleries, making them stubborn defenders that do not retreat easily.;;;;;;;;;x
ca_excubitoroi_guard_1;Excubitoroi Guard;;;;;;;;;x
ca_excubitoroi_guard_2;Excubitoroi Guard;;;;;;;;;x
ca_excubitoroi_guard_3;Excubitoroi Guard;;;;;;;;;x
ca_excubitoroi_guard_4;Excubitoroi Guard;;;;;;;;;x
ca_excubitoroi_guard_5;Excubitoroi Guard;;;;;;;;;x
ca_excubitoroi_guard_6;Excubitoroi Guard;;;;;;;;;x
ca_excubitoroi_guard_1_desc;The Excubitoroi guard are the finest horsemen in the borderlands and badlands, only surpassed by the Arabyans in the south in horsemanship, of which the Excubitoroi learn much from. These guards are the highest in the Myken tier system, and many are either minor nobles or wealthy merchant sons looking for honor and glory, or, in the case of the captains of the guard, the lord or lady's ear. Heavily armoured, incredibly disciplined, these riders make quick work of any Orkish or Beastman horde that dares to encroach upon a Myken's land.;;;;;;;;;x
ca_mykenwall_q_1;Limetatoi Guardposts;;;;;;;;;x
ca_mykenwall_q_2;Limetatoi Guardposts;;;;;;;;;x
ca_mykenwall_q_3;Limetatoi Guardposts;;;;;;;;;x
ca_mykenwall_q_4;Limetatoi Guardposts;;;;;;;;;x
ca_mykenwall_q_5;Limetatoi Guardposts;;;;;;;;;x
ca_mykenwall_q_1_desc;The Limetatoi, or 'garrison', are those that guard the Limes of a Myken lord or lady's border, and are normally a citizen's first line of defense against any invading threat. Not terribly armoured, nor incredibly disciplined, the Limetatoi's job is to just hold the line until the Comitoi and Excubitoroi arrive to clean up the invaders.;;;;;;;;;x
ct_scutarii_muster_1;Scutarii Levy;;;;;;;;;x
ct_scutarii_muster_2;Scutarii Levy;;;;;;;;;x
ct_scutarii_muster_3;Scutarii Levy;;;;;;;;;x
ct_scutarii_muster_4;Scutarii Levy;;;;;;;;;x
ct_scutarii_muster_5;Scutarii Levy;;;;;;;;;x
ct_scutarii_muster_6;Scutarii Levy;;;;;;;;;x
ct_scutarii_muster_1_desc;Myken Scutarii are the only militia units in a Myken army, being composed entirely of spears, and in some cases pikes, Scutarii are only raised in cities, and are most similar to the Bretonnian peasant levies in terms of quality and equipment. While they would most certainly lose in a one on one fight, the Scutarii's job is mostly for holding ground and stopping cavalry, something their spears and pikes allow them to do very well.;;;;;;;;;x
ct_ballistarii_1;Ballistarii Barracks;;;;;;;;;x
ct_ballistarii_2;Ballistarii Barracks;;;;;;;;;x
ct_ballistarii_3;Ballistarii Barracks;;;;;;;;;x
ct_ballistarii_4;Ballistarii Barracks;;;;;;;;;x
ct_ballistarii_5;Ballistarii Barracks;;;;;;;;;x
ct_ballistarii_1_desc;The Ballistarii are crossbow wielding heavy skirmisher troops designed to kill other skirmisher and heavy infantry formations with their powerful siege crossbows. Due to the close relationship between the Mykens and the dwarfs, the Ballistarii's crossbows are of superior make compared to the Estalian or Tilean models, easily puncturing plate mail and in some cases being forceful enough to pass through multiple targets.;;;;;;;;;x
ct_atamos_1;Atamos Stables;;;;;;;;;x
ct_atamos_2;Atamos Stables;;;;;;;;;x
ct_atamos_3;Atamos Stables;;;;;;;;;x
ct_atamos_4;Atamos Stables;;;;;;;;;x
ct_atamos_5;Atamos Stables;;;;;;;;;x
ct_atamos_6;Atamos Stables;;;;;;;;;x
ct_atamos_1_desc;The Atamoi are the wealthy sons of merchants or ruler republican leaders, pressed into service so that the merchantile class may receive more recognition for their services to their lord or lady. They are not as heavily armoured or disciplined as the Excubitoroi, but make good units for harassing armies and chasing down fleeing enemies.;;;;;;;;;x
ct_myken_city_1;Myken Gladiatorius;;;;;;;;;x
ct_myken_city_2;Myken Gladiatorius;;;;;;;;;x
ct_myken_city_3;Myken Gladiatorius;;;;;;;;;x
ct_myken_city_4;Myken Gladiatorius;;;;;;;;;x
ct_myken_city_5;Myken Gladiatorius;;;;;;;;;x
ct_myken_city_6;Myken Gladiatorius;;;;;;;;;x
ct_myken_city_1_desc;A Myken city is an intriqueing sight to behold for any traveller visitng the Borderlands. In stark contrast between the grim outlook of many minor villages and forts in the area, Myken cities are centers of trade, science, and philosophy, attracting many to their centers and increasing the power that each city wields, many of which could be rivalling city states, if not for the constant Ork or Beastman threat. Due to the increased cultural pressures from Tilea, many Myken cities are adopting and melding the modern look of a Tilean city with the ancient splendours of the old Myken cities.;;;;;;;;;x
ct_academia_1;Grand Academia;;;;;;;;;x
ct_academia_2;Grand Academia;;;;;;;;;x
ct_academia_3;Grand Academia;;;;;;;;;x
ct_academia_1_desc;The Grand Academia is the philosophical and intellectual center of all Myrmidian cities, housing hundreds of scholars, scientists, and philosophers. Many nobles and merchants send their sons to these establishments, universities specializing in the fine arts, engineering, and the art of war. Such a quality education is not cheap, however...;;;;;;;;;x
#
# OLD WORLD TEMPLE BUILDINGS
#
tp_sigmar_temple_1;Shrine to Sigmar;;;;;;;;x
tp_sigmar_temple_2;Shrine to Sigmar;;;;;;;;x
tp_sigmar_temple_3;Temple of Sigmar;;;;;;;;x
tp_sigmar_temple_4;Temple of Sigmar;;;;;;;;x
tp_sigmar_temple_5;Temple of Sigmar;;;;;;;;x
tp_sigmar_temple_desc;Sigmar Heldenhammer is the legendary founder of the Empire, its patron God, and spiritual defender. Although his cult attracts few followers from other parts of the Old World, it is the most influential cult in the Empire. Increasing their influence will bring fierce templars to defend your holdings.;;;;;;;;x
tp_ulric_barracks_1;Shrine to Ulric;;;;;;;;x
tp_ulric_barracks_2;Shrine to Ulric;;;;;;;;x
tp_ulric_barracks_3;Temple of Ulric;;;;;;;;x
tp_ulric_barracks_4;Temple of Ulric;;;;;;;;x
tp_ulric_barracks_5;Fortress-Temple;;;;;;;;x
tp_ulric_barracks_6;Fortress-Temple;;;;;;;;x
tp_ulric_barracks_desc;Ulric is a fierce god, patron of wolves and winter, and special protector of the northern part of Sigmar's Empire. His Cult is powerful and popular among soldiers throughout the Old World, but their direct approach sometimes limits their reach. As the Cult of Ulric expands in your realm, its ferocious templars will flock to your banner.;;;;;;;;x
tp_tor_barracks_1;Shrine to Tor;;;;;;;;x
tp_tor_barracks_2;Shrine to Tor;;;;;;;;x
tp_tor_barracks_3;Shrine of Tor;;;;;;;;x
tp_tor_barracks_4;Temple of Tor;;;;;;;;x
tp_tor_barracks_5;Temple of Tor;;;;;;;;x
tp_tor_barracks_6;Temple of Tor;;;;;;;;x
tp_tor_barracks_desc;Tor is the god of thunder and lightning in the Old World. He is also worshipped as a warrior god, and is revered in the nation of Kislev. He is portrayed as a muscled, square-jawed warrior. He wields a massive axe with a haft of oak, and uses it to cleave the sky to create the thunderbolts for which he is famed.;;;;;;;;x
tp_ursun_barracks_1;Shrine to Ursun;;;;;;;;x
tp_ursun_barracks_2;Shrine to Ursun;;;;;;;;x
tp_ursun_barracks_3;Temple of Ursun;;;;;;;;x
tp_ursun_barracks_4;Temple of Ursun;;;;;;;;x
tp_ursun_barracks_5;Fortress-Temple;;;;;;;;x
tp_ursun_barracks_6;Fortress-Temple;;;;;;;;x
tp_ursun_barracks_desc;Ursun is the most revered God of Kislev, for he is considered Kislev's principle War God and the primary God of the ancient Gospodars when they still lived in their original homeland within the Eastern Steppes.;;;;;;;;x
tp_grail_chapel_1;Grail Chapel;;;;;;;;x
tp_grail_chapel_2;Grail Chapel;;;;;;;;x
tp_grail_chapel_3;Grail Chapel;;;;;;;;x
tp_grail_chapel_4;Grail Chapel;;;;;;;;x
tp_grail_chapel_5;Grail Chapel;;;;;;;;x
tp_grail_chapel_desc;Bretonnia is dotted with Grail Chapels. These shrines commemorate places where the Lady of the Lake has appeared to her faithful and are most often the sites at which a Knight drank from the Grail and joined Bretonnia's holiest order. The majority of Grail Chapels are neglected, but by investing in this site you can attract cohorts of fanatical Grail Pilgrims.;;;;;;;;x
tp_dazh_monastery_1;Dazh Hearth;;;;;;;;x
tp_dazh_monastery_2;Dazh Hearth;;;;;;;;x
tp_dazh_monastery_3;Dazh Hearth;;;;;;;;x
tp_dazh_monastery_4;Dazh Hearth;;;;;;;;x
tp_dazh_monastery_5;Dazh Hearth;;;;;;;;x
tp_dazh_monastery_6;Dazh Hearth;;;;;;;;x
tp_dazh_monastery_desc;Dazh is the God of Fire and Sun and whose worship is primarily based within the cold, frigid lands of Kislev. It was Dazh who took the secret of flame from the sun and gave it to the ancient warrior chiefs of the tribesmen. Without Dazh’s fire, the long winters of the north would be fatal, and tributes and prayers are regularly offered up to him. In more civilised lands, he rules over the hearths of homes, and is also the patron of guests and the needy.;;;;;;;;x
tp_lares_shrine_1;Lares Shrines;;;;;;;;x
tp_lares_shrine_2;Lares Shrines;;;;;;;;x
tp_lares_shrine_3;Lares Shrines;;;;;;;;x
tp_lares_shrine_4;Lares Shrines;;;;;;;;x
tp_lares_shrine_5;Lares Shrines;;;;;;;;x
tp_lares_shrine_desc;The Lares are the small gods of Tilea, a community of ancestor spirits that watches over every household. This folk religion is the touchstone of Tilea's independent, fractious spirit.;;;;;;;;x
tp_santiago_shrine_1;Shrine to Santiago;;;;;;;;x
tp_santiago_shrine_2;Shrine to Santiago;;;;;;;;x
tp_santiago_shrine_3;Shrine to Santiago;;;;;;;;x
tp_santiago_shrine_4;Shrine to Santiago;;;;;;;;x
tp_santiago_shrine_5;Shrine to Santiago;;;;;;;;x
tp_santiago_shrine_desc;Santiago de Vivar is the national saint of Estalia, a great hero of the resistance to Arabyan invasion. Centuries later, shrines to his memory still attract and inspire knights.;;;;;;;;x
tp_myrmidian_temple_1;Shrine to Myrmidia;;;;;;;;x
tp_myrmidian_temple_2;Shrine to Myrmidia;;;;;;;;x
tp_myrmidian_temple_3;Temple of Myrmidia;;;;;;;;x
tp_myrmidian_temple_4;Temple of Myrmidia;;;;;;;;x
tp_myrmidian_temple_5;Temple of Myrmidia;;;;;;;;x
tp_myrmidian_temple_6;Temple of Myrmidia;;;;;;;;x
tp_myrmidian_temple_desc;Myrmidia the Spear-Maiden is most popular in the southern lands of Estalia and Tilea, but her cult attracts warriors from across the Old World. Unlike the warrior cults of Sigmar and Ulric, Myrmidia's faithful focus on the arts of strategy. Indeed, their goddess is revered as a patron of all civilized arts. As the Cult of Myrmidia expands in your lands, it brings with it warriors and military technology.;;;;;;;;x
tp_taalrhyabarracks_1;Shrine to Taal and Rhya;;;;;;;;x
tp_taalrhyabarracks_2;Shrine to Taal and Rhya;;;;;;;;x
tp_taalrhyabarracks_3;Temple of Taal and Rhya;;;;;;;;x
tp_taalrhyabarracks_4;Temple of Taal and Rhya;;;;;;;;x
tp_taalrhyabarracks_5;Temple of Taal and Rhya;;;;;;;;x
tp_taalrhyabarracks_6;Temple of Taal and Rhya;;;;;;;;x
tp_taalrhyabarracks_desc;Taal and Rhya are ancient Gods of Nature, most popular in Talabecland. However, their worshippers can be found in rural areas throughout the Old World. The Cult of Taal and Rhya attracts hardy woodsmen and rangers.;;;;;;;;x
tp_shallyanhospice_1;Shallyan Hospice;;;;;;;;x
tp_shallyanhospice_2;Shallyan Hospice;;;;;;;;x
tp_shallyanhospice_3;Shallyan Hospice;;;;;;;;x
tp_shallyanhospice_4;Shallyan Hospice;;;;;;;;x
tp_shallyanhospice_5;Shallyan Hospice;;;;;;;;x
tp_shallyanhospice_6;Shallyan Hospice;;;;;;;;x
tp_shallyanhospice_desc;Shallya the Bleeding Heart is the Goddess of Mercy and Healing. She is popular throughout the Old World (including in Kislev, where she is known as Salyak). Shallya is especially prominent in Bretonnia where her tenderness is the only relief to suffering peasants. While expanding the influence of the Shallyan Cult will not attract many soldiers, their good works will reflect well upon you and help the local economy.;;;;;;;;x
tp_morr_gardens_1;Gardens of Morr;;;;;;;;x
tp_morr_gardens_2;Gardens of Morr;;;;;;;;x
tp_morr_gardens_3;Gardens of Morr;;;;;;;;x
tp_morr_gardens_4;Gardens of Morr;;;;;;;;x
tp_morr_gardens_5;Gardens of Morr;;;;;;;;x
tp_morr_gardens_6;Gardens of Morr;;;;;;;;x
tp_morr_gardens_desc;Morr is the God of the Dead and Dreamers, an ominous deity who none the less protects the souls of men from the Dark Gods. His Cult is widespread though largely unconcerned with politics. Increasing the influence of the Morrian Cult will establish their black-armoured templars as a firm line of defence against the forces of Undeath and Chaos.;;;;;;;;x
tp_manann_shrine_1;Shrine to Manann;;;;;;;;x
tp_manann_shrine_2;Shrine to Manann;;;;;;;;x
tp_manann_shrine_3;Temple of Manann;;;;;;;;x
tp_manann_shrine_4;Temple of Manann;;;;;;;;x
tp_manann_shrine_desc;Manann is the Lord of the Seas. He is the God granted dominion over the waters, and though he is sometimes fickle his patronage is essential to those who ply the waves or dwell by them. Increasing the influence of his wealthy Cult will bring extra revenue to your coffers and make more ships available to your fleet.;;;;;;;;x
tp_verenanlibrary_1;Library of Verena;;;;;;;;x
tp_verenanlibrary_2;Library of Verena;;;;;;;;x
tp_verenanlibrary_desc;Verena is the cultured Goddess of Knowledge and Law. Her Cult is small and scattered, but they are highly influential due to their learning and wisdom. Endowing the Cult of Verena's libraries will help your counties to develop technology.;;;;;;;;x
tp_wise_women_1;Wise Women;;;;;;;;x
tp_wise_women_2;Wise Women;;;;;;;;x
tp_wise_women_desc;The people of Kislev are a superstitious folk, and those that ministrate such superstition within a settlement are known by the Ungol tribes collectively as Wise Women. These Wise Women are an ancient tradition of magicians that still survives among the Ungols tribes, and their influence extends even to the Gospodars. The wise women keep the oral lore of the tribes, mediate with the spirits of the steppe, and keep a vigilant eye out for the taint of Chaos. Naturally, everyone hates them. That is, of course, a slight exaggeration, but no where are the wise women, or the hags, actually popular. Wise women know much of the history of the Ungol tribes and of their dealings with the creatures of the steppes. They use this knowledge to help the tribe. In some areas, the ability to recollect such information might make them popular, but on the northern steppes of Kislev, their knowledge consists almost entirely of past disasters and the depredations of the servants of the Ruinous Powers. Thus, their advice almost always consists of telling people they cannot do things that look like a good idea. That valley might look sheltered and fertile, but it was home to a cult that bound Daemons. Travelling south with the horses might earn a fortune, but if the rota does not perform a particular ritual, then the ghosts of a raiding band of Kurgan will be freed to come after them. And so on.;;;;;;;;x
#
# VAMPIRE BUILDINGS
#
ca_strigoi_cove;Strigoi Cove;;;;;;;;;;;;;
ca_strigoi_cove_desc;A Strigoi lingers within this province. The old and bitter undead has found home in some obscure necropolis or subterranean fortress. Likely a labyrintine complex not easy to access.;;;;;;;;;;;;;
tb_strigoi_cove;Strigoi Cove;;;;;;;;;;;;;
ca_necrarch_tower;Necrarch Tower;;;;;;;;;;;;;
ca_necrarch_tower_desc;The Necrarchs spend most of their time hiding in well protected and obscurely-located wizard towers, enwrapped in traps and protection spells which make them all but impregnable.;;;;;;;;;;;;;
ct_necrarch_tower;Necrarch Tower;;;;;;;;;;;;;
tp_necrarch_tower;Necrarch Tower;;;;;;;;;;;;;
tb_necrarch_tower;Necrarch Tower;;;;;;;;;;;;;
ca_silver_pinnacle;Silver Pinnacle;;;;;;;;;x
ca_silver_pinnacle_desc;Silver Pinnacle, mirror of her palace in Lahmia. In the innermost chambers, which are lit by torches, she has rebuilt the splendour of that ancient city. The scents of burning incense and perfumed oils fill the air. The walls are covered in hieroglyphics picked out with gemstones and gold. Statues with lapis lazuli eyes stare down at beautiful Vampire handmaidens wearing the clothes of Nehekhara. Here, Neferata idly pulls the strings that change history, whilst she drinks the blood of beautiful youths and listens to the music her Undead children make. Surrounding the court is a network of trapped passages and Undead guards covered from head to toe in black. Only those mortals of the queen's choosing are allowed past them.;;;;;;;;;x
ca_vampire_cove;Vampire's Cove;;;;;;;;;x
ca_vampire_cove_desc;Vampire's Cove, built upon the old ruins of Huatl, is a hub for pirate activity in central Lustria. Huatl was but a ruin of the Lizardmen, but once Luther Harkon and his undead pirate crew arrived, they conquered the stretch of Lustrian coastline now known as the Vampire coast. It is now as rich or powerful as any other coastal settlement, in no small thanks to being ruled by an immortal vampire.;;;;;;;;;x
ca_undead_catacombs;Undead Catacombs;;;;;;;;;;;;;
ct_undead_catacombs;Undead Catacombs;;;;;;;;;;;;;
tp_undead_catacombs;Undead Catacombs;;;;;;;;;;;;;
tb_undead_catacombs;Undead Catacombs;;;;;;;;;;;;;
ca_undead_catacombs_desc;Mindless forms of undead tend to instinctively gather around vampires like moths to a light, ready to obey their dark masters' commands.;;;;;;;;;;;;;
ca_ghoul_colony_1;Ghoul Colony;;;;;;;;;;;;;
ct_ghoul_colony_1;Ghoul Colony;;;;;;;;;;;;;
tp_ghoul_colony_1;Ghoul Colony;;;;;;;;;;;;;
tb_ghoul_colony_1;Ghoul Colony;;;;;;;;;;;;;
ca_ghoul_colony_1_desc;A pack of ghouls has gathered in this province, feeding on the local populace in exchange for its utter obedience to the local vampire lord.;;;;;;;;;;;;;
ca_gothic_keep_1;Gothic Wing;;;;;;;;;;;;;
