magnum_opus_alchemy_transmutation_3;Mysterious Volume on Transmutative Alchemy;Mysterious Volume sur l'alchimie transmutatrice;Mysterious Volume über Transmutationsalchemie;;Mysterious Volume sobre alquimia de transmutación;;;;;;;;;x
magnum_opus_alchemy_transmutation_3_desc;This Mysterious Volume of extraordinary quality contains many secrets of transmutative Alchemy, but it has been encrypted with an elaborate cypher, allowing only the brightest to decipher it.;Ce Mysterious Volume d'une qualité extraordinaire contient de nombreux secrets de l'alchimie transmutatrice, mais il a été crypté avec un code élaboré, ne permettant qu'aux plus brillants de le déchiffrer.;Dieses Mysterious Volume von außerordentlicher Qualität enthält viele Geheimnisse der Transmutationsalchemie, wurde jedoch mit einer kunstreichen Chiffre verschlüsselt und kann nur von den klügsten Köpfen entschlüsselt werden.;;Esta Mysterious Volume, de una calidad extraordinaria, alberga numerosos secretos de alquimia de transmutación, pero está redactada en un elaborado código, por lo que solo los más versados lograrán descifrarla.;;;;;;;;;x
magnum_opus_alchemy_transmutation_4;Mysterious Volume on Transmutative Alchemy;Mysterious Volume sur l'alchimie transmutatrice;Mysterious Volume über Transmutationsalchemie;;Mysterious Volume sobre alquimia de transmutación;;;;;;;;;x
magnum_opus_alchemy_transmutation_4_desc;This masterwork Mysterious Volume contains many secrets of transmutative Alchemy, but it has been encrypted with an elaborate cypher, allowing only the brightest to decipher it.;Ce Mysterious Volume, un chef-d’œuvre, contient de nombreux secrets de l'alchimie transmutatrice, mais il a été crypté avec un code élaboré, ne permettant qu'aux plus brillants de le déchiffrer.;Dieses meisterhafte Mysterious Volume enthält viele Geheimnisse der Transmutationsalchemie, wurde jedoch mit einer kunstreichen Chiffre verschlüsselt und kann nur von den klügsten Köpfen entschlüsselt werden.;;Esta Mysterious Volume, una auténtica obra maestra, alberga numerosos secretos de alquimia de transmutación, pero está redactada en un elaborado código, por lo que solo los más versados lograrán descifrarla.;;;;;;;;;x
EVTDESC_RIP_12099_NOTE;Your [From.GetJobTitle], §Y[From.GetTitledFirstName]§!, has secluded [From.GetReflexivePronoun] in §Y[From.Location.GetName]§! and is thus unable to perform [From.GetPossPronoun] tasks for the time being.;Votre [From.GetJobTitle], §Y[From.GetTitledFirstName]§!, s'est reclus[From.GetNoneE] à §Y[From.Location.GetName]§! et est incapable d'accomplir sa fonction pour le moment.;Euer/Eure [From.GetJobTitle] §Y[From.GetTitledFirstName]§! hat sich nach §Y[From.Location.GetName]§! zurückgezogen und kann daher derzeit nicht seinen/ihren Aufgaben nachkommen.;;Tu [From.GetJobTitle] §Y[From.GetTitledFirstName]§! se ha recluido en §Y[From.Location.GetName]§! y no puede realizar [From.GetPossPronoun] tareas por ahora.;;;;;;x


cult_of_pleasure;The Cult of Pleasure;Les Adeptes de Lucifer;Kinder Luzifers;;siervos de Lucifer;;;;;x
cult_of_pleasure_desc;The Cult of Pleasure is an ancient cabal dedicated to Atharti, the Lady of Pleasure, stemming from just after the High Elves first won their wars against Chaos. Centered on Morathi, it was destroyed in the wars of the Sundering, but from time to time, especially during times of peace and ease, certain Elves of less than stellar character are drawn to recreate it. Its adherents care only for their own pleasures, living indolent lives of splendor and decadence. Both Malekith and the Phoenix King hunt and crack down on these cultists as soon as they’re found.;Ceux qui servent le Grand Adversaire se cachent au milieu de nous, consacrant leurs dépravations et perfidies à leur Seigneur Satan. Chaque transgression est un hymne, chaque assassinat un rugissement de défi contre la parole [Root.GetHighGodDuDelaDes]. Lucifer récompense généreusement de tels sombres sacrements – les sorciers sont dits dotés d'une durée de vie anormale et de pouvoirs démoniaques.;Die Jünger des Antichrist verstecken sich in unserer Mitte und huldigen in perfider Verderbtheit Satan, ihrem Herrn. Jede Sünde ist ihnen Hymnus, jeder Mord ein Aufschrei gegen das Wort von [Root.Religion.GetHighGodNameCap]. Luzifer belohnt die Priester seiner dunklen Sakramente fürstlich: So heißt es, dass er Hexen ein unnatürlich langes Leben schenkt und ihnen alle möglichen dämonischen Kräfte verleiht.;;"Aquellos que sirven al Gran Adversario se ocultan entre nosotros, dedicando sus depravaciones y perfidias a su señor, Satanás. Cada transgresión es un himno cada asesinato es un rugido de desafío contra la palabra de [Root.Religion.GetHighGodNameCap]. Lucifer recompensa esos sacramentos oscuros generosamente: se dice que las brujas están dotadas de una vida antinatural y de toda clase de poderes demoníacos.";;;;x
cult_of_pleasure_rank_1_female;Acolyte;Apostate;Bannmagierin;;Apóstata;;;;x
cult_of_pleasure_rank_2_female;Cultist;Sorcière;Beschwörerin;;Conjuradora;;;;x
cult_of_pleasure_rank_3_female;Maiden;Prêtresse;Priesterin;;Sacerdotisa;;;;x
cult_of_pleasure_rank_4_female;Night Maiden;Grande prêtresse;Hohepriesterin;;Suma sacerdotisa;;;;x
cult_of_pleasure_rank_1_male;Acolyte;Apostat;Bannmagier;;Apóstata;;;;x
cult_of_pleasure_rank_2_male;Cultist;Sorcier;Beschwörer;;Conjurador;;;;x
cult_of_pleasure_rank_3_male;Patriarch;Prêtre;Priester;;Sacerdote;;;;x
cult_of_pleasure_rank_4_male;Night Patriarch;Grand prêtre;Hohepriester;;Sumo sacerdote;;;;x
currency_name_cult_of_pleasure;Pleasure;Grand prêtre;Hohepriester;;Sumo sacerdote;;;;x
cult_of_pleasure_leader_desc;The leader of the Cult of Pleasure.;Le Grand Prêtre des Adeptes de Lucifer.;Der Hohepriester der Kinder Luzifers.;;El sumo sacerdote (o sacerdotisa) de los siervos de Lucifer.;;;;;;;;;x
String_the_Cult_of_Pleasure;The Cult of Pleasure;;;;;;;;;x

pleasure_twist_power_desc;By §Gright-clicking§! on the portrait of an Elf character that's not already a member of the Cult of Pleasure or openly worshipping Atharti and using the "Twist" decision, you may attempt to tempt them into the delights of the Cult of Pleasure.;;Ermöglicht das Rechtsklicken auf die Porträts Eurer Vasallen, Höflinge und Rivalen, um zu versuchen, sie für §Y[Root.GetSocietyCurrency]§! mit Flüchen, schlechter Gesundheit und Krankheiten zu belegen.;;Activa el clic con el botón secundario en los retratos de tus vasallos, cortesanos y rivales para intentar maldecirlos con mala salud y enfermedades a cambio de §Y[Root.GetSocietyCurrency]§!.;;;;x

slaanesh_quirk_power_desc;By §Gright-clicking§! of a character and using the "Quirk" targeted decision you might twist their personality to your desire.;;Ermöglicht das Rechtsklicken auf die Porträts Eurer Vasallen, Höflinge und Rivalen, um zu versuchen, sie für §Y[Root.GetSocietyCurrency]§! mit Flüchen, schlechter Gesundheit und Krankheiten zu belegen.;;Activa el clic con el botón secundario en los retratos de tus vasallos, cortesanos y rivales para intentar maldecirlos con mala salud y enfermedades a cambio de §Y[Root.GetSocietyCurrency]§!.;;;;x



String_bloodwrack_medusa;bloodwrack medusa;;;;;;;;;x
String_bloodwrack_medusae;bloodwrack medusae;;;;;;;;;x
String_pleasure_cultist;pleasure cultist;;;;;;;;;x
String_bloodwrack_medusa_cap;Bloodwrack Medusa;;;;;;;;;x


EVTDESC_Cult_Of_Pleasure_7001_A;I'm having dinner and plenty of drinks with [cult_of_pleasure_recruiter.GetTitledName] tonight. It's lovely, yet what I am most charmed by is [cult_of_pleasure_recruiter.GetFirstName] [cult_of_pleasure_recruiter.GetHerselfHimself]. Why else would I not immediately stop our conversation, which has slowly begun to touch upon some almost heretical ideas, questioning the might of [Root.Religion.GetHighGodName]?;Je mange et bois en compagnie de [cult_of_pleasure_recruiter.GetTitledName]. C'est plaisant, bien que ce qui m'intéresse le plus c'est [cult_of_pleasure_recruiter.GetFirstName] [cult_of_pleasure_recruiter.GetLuiElle]-même. Autrement, pourquoi n'aurais-je pas immédiatement mis fin à la conversation, qui a lentement commencé à contenir des idées quasiment hérétiques, par la contestation du salut [Root.GetHighGodDuDelaDes] ?;Ich esse heute mit [cult_of_pleasure_recruiter.GetTitledName] zu Abend und wir haben viel zu trinken. Es ist schön, doch was mich am meisten bezaubert, ist [cult_of_pleasure_recruiter.GetFirstName] selbst. Weshalb sonst würde ich unsere Konversation weiterführen, die sich mittlerweile um beinah ketzerisches Gedankengut dreht, und die Erlösung durch [Root.Religion.GetHighGodName] in Frage stellt?;;Esta noche voy a cenar —y a beber— con [cult_of_pleasure_recruiter.GetTitledName]. Es un plan encantador, aunque lo que más me atrae de la idea es la compañía. ¿Por qué si no iba a continuar una conversación que empezaba a abordar temas sacrílegos, como si creía en la salvación de [Root.Religion.GetHighGodName]?;;;;;x
EVTOPTA_7001;Why does [Root.Religion.GetHighGodName] ignore us ?;Si on ne pose pas de questions, pourquoi [Root.Religion.GetHighGodName] nous a-t-il rendus curieux ?;Wenn wir keine Fragen stellen, warum hat uns [Root.Religion.GetHighGodName] dann einen Hang zur Neugier gegeben?;;¿Por qué nos dio [Root.Religion.GetHighGodName] la curiosidad si no podemos preguntarnos cosas?;;;;;x
EVTOPTA_7001_TT;You think it's a great discussion, fueled by alcohol or not.\n;Vous pensez que, alimentée par l'alcool ou non, c'est une grande discussion.\n;Ihr haltet das für ein fantastisches Gespräch, ob nun der Alkohol verantwortlich ist oder nicht.\n;;La conversación te parece interesantísima, aunque esté regada con alcohol.\n;;;;;x
EVTOPTB_7001;We should not speak of this, [cult_of_pleasure_recruiter.GetFirstName].;Nous ne devrions pas parler de ceci, [cult_of_pleasure_recruiter.GetFirstName].;Wir sollten nicht darüber reden, [cult_of_pleasure_recruiter.GetFirstName].;;No debemos hablar de esas cosas, [cult_of_pleasure_recruiter.GetFirstName].;;;;;x
EVTOPTB_7001_TT;You would never question the authority of the almighty.\n;Vous ne contesteriez jamais le Tout-Puissant.\n;Ihr würdet nie die Autorität des Allmächtigen in Frage stellen.\n;;No te atreves a cuestionar la autoridad de su dios.\n;;;;;x
EVTDESC_Cult_Of_Pleasure_7002_A;Meeting with [chaos_cult_recruit.GetTitledFirstName], I made sure to only cautiously question the absolute power of [chaos_cult_recruit.GetHerHis] almighty [chaos_cult_recruit.Religion.GetHighGodName]... Thankfully, it seems that my carefully chosen words had the desired effect on [chaos_cult_recruit.GetHerHim]. From [chaos_cult_recruit.GetHerHis] glittering eyes I got the distinct impression that [chaos_cult_recruit.GetSheHe] enjoyed the philosophical aspect of our conversion.;Parlant avec [chaos_cult_recruit.GetTitledFirstName], je mets prudemment en doute le pouvoir absolu [chaos_cult_recruit.GetHighGodDuDelaDes]... Heureusement, il semble que mes mots, choisis avec prudence, ont eu l'effet désiré sur [chaos_cult_recruit.GetLuiElle]. Ses yeux étincelants m'ont donné la nette impression qu'[chaos_cult_recruit.GetIlElle] aimait l'aspect philosophique de notre conversion.;Bei dem Treffen mit [chaos_cult_recruit.GetTitledFirstName] vergewisserte ich mich, nur vorsichtig die absolute Macht von seinem/ihrem allmächtigen Gott in Frage zu stellen ... Glücklicherweise schienen meine sorgfältig gewählten Worte den gewünschten Effekt auf [chaos_cult_recruit.GetHerHim] zu haben. Seine/Ihre strahlenden Augen machten mir besonders den Eindruck, dass [chaos_cult_recruit.GetSheHe] die philosophischen Aspekte unserer Konversation zu schätzen wusste.;;En el encuentro con [chaos_cult_recruit.GetTitledFirstName] cuestioné con cautela el poder absoluto de su dios, [chaos_cult_recruit.Religion.GetHighGodName]. Afortunadamente, parece que mis palabras tuvieron el efecto deseado, pude ver en sus ojos que le interesaba el tono filosófico de nuestra conversación.;;;;;x
EVTDESC_Cult_Of_Pleasure_7002_B;Meeting with [chaos_cult_recruit.GetTitledFirstName], I made sure to only cautiously question the absolute power of [chaos_cult_recruit.GetHerHis] almighty [chaos_cult_recruit.Religion.GetHighGodName]... Regretfully, it seems that my words only irritated my [chaos_cult_recruit.GetRootRelation] – from the steely look [chaos_cult_recruit.GetSheHe] finally gave me, I should probably steer clear of [chaos_cult_recruit.GetHerHim] for now.;Parlant avec [chaos_cult_recruit.GetTitledFirstName], je mets prudemment en doute le pouvoir absolu [chaos_cult_recruit.GetHighGodDuDelaDes]... Malheureusement, il semble que mes mots ont seulement irrité m[chaos_cult_recruit.GetOnA] [chaos_cult_recruit.GetRootRelation]. Avec le regard glacial qu'[chaos_cult_recruit.GetIlElle] m'a lancé, je devrais vraisemblablement me tenir éloigné[Root.GetNoneE] d[chaos_cult_recruit.GetEluiElle] pour l'instant.;Bei dem Treffen mit [chaos_cult_recruit.GetTitledFirstName] vergewisserte ich mich, nur vorsichtig die absolute Macht von seinem/ihrem allmächtigen Gott in Frage zu stellen ... Leider schienen meine Worte [chaos_cult_recruit.GetTitledFirstName] nur zu irritieren. Dem eisernen Blick nach zu urteilen, den [chaos_cult_recruit.GetSheHe] mir zuwarf, sollte ich ihm/ihr wohl vorerst aus dem Weg gehen.;;En el encuentro con [chaos_cult_recruit.GetTitledFirstName] cuestioné con cautela el poder absoluto de su dios, [chaos_cult_recruit.Religion.GetHighGodName]. Lamentablemente, creo que mis palabras irritaron a mi [chaos_cult_recruit.GetRootRelation]. Me lanzó una mirada helada que me dio a entender que debo alejarme por ahora.;;;;;x
EVTOPTA_7002;A sensible [chaos_cult_recruit.GetManWoman], [chaos_cult_recruit.GetFirstName].;Un[chaos_cult_recruit.GetNoneE] [chaos_cult_recruit.GetManWoman] raisonnable, [chaos_cult_recruit.GetFirstName].;Ein vernünftiger Mensch, diese/r [chaos_cult_recruit.GetFirstName].;;[chaos_cult_recruit.GetFirstName] es una persona sensata.;;;;;x
EVTOPTA_7002_TT;Continue your endeavor to recruit §Y[From.GetTitledFirstName]§! to [Root.Society.GetName].\n;Vous poursuivez vos efforts visant à recruter §Y[From.GetTitledFirstName]§! pour [Root.Society.GetName].\n;Führt Euer Vorhaben, §Y[From.GetTitledFirstName]§! für den "[Root.Society.GetName]"-Zirkel zu rekrutieren, fort.\n";;Sigues intentando reclutar a §Y[From.GetTitledFirstName]§! para [Root.Society.GetName].\n;;;;;x
EVTOPTB_7002;I'm not sure [chaos_cult_recruit.GetHerHis] sentiments were sincere...;Je ne suis pas sûr[Root.GetNoneE] que ses sentiments étaient sincères...;Ich bin nicht sicher, ob seine/ihre Gefühle ehrlich gemeint waren ...;;No sé si sus sentimientos eran sinceros.;;;;;x
EVTOPTB_7002_TT;You end your endeavor to recruit §Y[From.GetTitledFirstName]§! to [Root.Society.GetName].\n;Vous stoppez vos efforts visant à recruter §Y[From.GetTitledFirstName]§! pour [Root.Society.GetName].\n;Ihr stellt Euer Vorhaben, §Y[From.GetTitledFirstName]§! für den "[Root.Society.GetName]"-Zirkel zu rekrutieren, ein.\n";;Dejas de tratar de reclutar a §Y[From.GetTitledFirstName]§! para [Root.Society.GetName].\n;;;;;x
EVTOPTC_7002;Disappointing.;Décevant.;Enttäuschend.;;Qué decepción.;;;;;x
EVTDESC_Cult_Of_Pleasure_7003_A;Walking the palisades of my [Root.GetCapitalHolding] I am joined by [cult_of_pleasure_recruiter.GetTitledFirstName]. I find myself agreeing with a lot of the concepts [cult_of_pleasure_recruiter.GetSheHe] presents – the futility of prayer particularly resonates with me. Suddenly, [cult_of_pleasure_recruiter.GetSheHe] turns to me and presses a small leather pouch into my hand. "My [Root.GetLordLady], will you carry this with you, for protection?";Longeant les palissades [Root.GetCapitalHoldingDuDela], je suis rejoint[Root.GetNoneE] par [cult_of_pleasure_recruiter.GetTitledFirstName]. Je suis d'accord avec les nombreuses idées qu'[cult_of_pleasure_recruiter.GetIlElle] évoque – l'inutilité de la prière résonne particulièrement en moi. Soudain, [cult_of_pleasure_recruiter.GetIlElle] se tourne vers moi, et met dans ma main un petit étui en cuir. « M[Root.GetOnA][Root.GetLordLady], garderez-vous ceci, comme protection ? »;Bei einem Spaziergang über die Palisaden meines Heims schließt sich mir [cult_of_pleasure_recruiter.GetTitledFirstName] an. Ich bemerke, dass ich vielen Konzepten, die [cult_of_pleasure_recruiter.GetSheHe] mir vorstellt, zustimme. Die Sinnlosigkeit von Gebeten ist mir dabei besonders geläufig. Plötzlich wendet [cult_of_pleasure_recruiter.GetSheHe] sich mir zu und drückt mir einen kleinen Lederbeutel in die Hand. "[Root.GetLordLady], werdet Ihr das zu Eurem Schutz bei Euch tragen?";;Mientras daba un paseo con [cult_of_pleasure_recruiter.GetTitledFirstName] por la empalizada me he dado cuenta de que estoy de acuerdo con muchas de las ideas que me plantea, sobre todo en la futilidad de rezar. De repente, se ha acercado y me ha dado un pequeño zurrón de cuero. "¿Me harás el favor de llevar esto para protegerte?".";;;;;x
EVTOPTA_7003;I'll keep it hidden, and I thank you, [cult_of_pleasure_recruiter.GetFirstName].;Je vais le garder caché, et merci, [cult_of_pleasure_recruiter.GetFirstName].;Ich werde es aufbewahren und ich danke dir, [cult_of_pleasure_recruiter.GetFirstName].;;Lo guardaré en secreto. Muchas gracias, [cult_of_pleasure_recruiter.GetFirstName].;;;;;x
EVTOPTA_7003_TT;You encourage the advances made by §Y[cult_of_pleasure_recruiter.GetTitledFirstName]§!.\n;Vous encouragez §Y[cult_of_pleasure_recruiter.GetTitledFirstName]§! à poursuivre dans cette direction.\n;Ihr ermutigt das aufdringliche Verhalten von §Y[cult_of_pleasure_recruiter.GetTitledFirstName]§!.\n;;Animas a §Y[cult_of_pleasure_recruiter.GetTitledFirstName]§! a continuar con sus avances.;;;;;x
EVTOPTB_7003;What is this? I should call you a [cult_of_pleasure_recruiter.GetDWMagician]!;Qu'est-ce ? Je devrais vous prendre pour un[cult_of_pleasure_recruiter.GetNoneE] [cult_of_pleasure_recruiter.GetDWMagician] !;Was geht hier vor sich? Du bist ein/e [cult_of_pleasure_recruiter.GetDWMagician]!;;Pero ¿qué es esto? ¡Te debería acusar de brujería!;;;;;x
EVTOPTB_7003_TT;You distance yourself from §Y[cult_of_pleasure_recruiter.GetTitledFirstName]§!.\n;Vous vous éloignez de §Y[cult_of_pleasure_recruiter.GetTitledFirstName]§!.\n;Ihr distanziert Euch von §Y[cult_of_pleasure_recruiter.GetTitledFirstName]§!.\n;;Te distancias de §Y[cult_of_pleasure_recruiter.GetTitledFirstName]§!.\n;;;;;x
EVTDESC_Cult_Of_Pleasure_7004_A;I've arranged a run-in with [From.GetTitledFirstName] on the palisades of [From.GetHerHis] [From.GetCapitalHolding] today. [From.GetHerHisCap] face lights up upon seeing me and we stay out talking for hours. I offer [From.GetHerHim] a protection spell, in a leather pouch – of course, I do not explain the content... Yet [From.GetSheHe] smiles, accepting the token.;J'ai arrangé une rencontre avec [From.GetTitledFirstName] au niveau des palissades [From.GetCapitalHoldingDuDela] aujourd'hui. Son regard s'illumine en me voyant et nous restons dehors à parler pendant des heures. Je lui offre un sort de protection, dans un étui en cuir – bien sûr, je n'explique pas le contenu... Pourtant, [From.GetIlElle] sourit, et accepte le cadeau symbolique.;Ich habe für heute ein Treffen mit [From.GetTitledFirstName] auf den Palisaden seines/ihres Wohngebiets arrangiert. Sein/Ihr Gesicht erstrahlt, als [From.GetSheHe] mich sieht, und wir unterhalten uns stundenlang im Freien. Ich biete ihm/ihr einen Schutzzauber in einem Lederbeutel an. Natürlich verschweige ich den Inhalt ... Dennoch lächelt [From.GetSheHe] und nimmt das Geschenk an.;;He organizado un encuentro con [From.GetTitledFirstName] en la empalizada. Cuando me ha visto se le ha iluminado la cara y hemos hablado durante horas. Le he ofrecido un hechizo de protección en un zurrón de cuero. Eso sí, no le he explicado lo que contiene. Lo ha aceptado con una sonrisa.;;;;;x
EVTDESC_Cult_Of_Pleasure_7004_B;I've arranged a run-in with [From.GetTitledFirstName] on the palisades of [From.GetHerHis] [From.Capital.GetHolding] today. [From.GetHerHisCap] face darkens when I again attempt to discuss my world views. I then offer [From.GetHerHim] my favorite protection spell, a chicken leg in a leather pouch – I thought it was harmless enough, but [From.GetSheHe] refuses to accept the gift.;J'ai arrangé une rencontre avec [From.GetTitledFirstName] au niveau des palissades [From.Capital.GetHoldingDuDela] aujourd'hui. Son regard s'assombrit lorsque je tente de parler de ma vision du monde. Je lui offre ensuite mon sort de protection favori, une cuisse de poulet dans un étui en cuir – bien sûr, je n'explique pas le contenu... Je pensais que c'était suffisamment inoffensif, mais [From.GetIlElle] refuse le cadeau.;Ich habe für heute ein Treffen mit [From.GetTitledFirstName] auf den Palisaden seines/ihres Wohngebiets vereinbart. Die Züge seines/ihres Gesichts verdunkeln sich, als ich wieder versuche, meine Sicht der Dinge anzusprechen. Danach biete ich ihm/ihr meinen bevorzugten Schutzzauber an: ein Hühnerbein in einem Lederbeutel. Ich fand, es wäre harmlos genug, doch [From.GetSheHe] will mein Geschenk nicht annehmen.;;He organizado un encuentro con [From.GetTitledFirstName] en la empalizada. Ha puesto una mueca de desagrado cuando he tratado de explicarle mis puntos de vista filosóficos. Después, le he ofrecido mi hechizo de protección favorito: una pata de pollo en un zurrón de cuero. Yo pensaba que era un ofrecimiento de lo más inocuo, pero se ha negado a aceptarlo.;;;;;x
EVTOPTA_7004;[From.GetSheHeCap] just needs one more little push.;[From.GetIlElleCap] a juste besoin d'un petit coup de pouce supplémentaire.;[From.GetSheHeCap] braucht nur noch einen kleinen Ruck.;;Necesita un empujoncito.;;;;;x
EVTOPTA_7004_TT;Invite §Y[From.GetTitledFirstName]§! to [Root.Society.GetName].;Vous proposez à §Y[From.GetTitledFirstName]§! de rejoindre [Root.Society.GetName].;Ladet §Y[From.GetTitledFirstName]§! zum "[Root.Society.GetName]"-Kreis ein.";;Invitas a §Y[From.GetTitledFirstName]§! a [Root.Society.GetName].;;;;;x
EVTOPTB_7004;It's been interesting, but I don't think [From.GetSheHe] is ready for more.;C'était intéressant, mais je ne pense pas qu'[From.GetIlElle] soit prêt[From.GetNoneE] pour la suite.;Es war interessant, aber ich glaube nicht, dass [From.GetSheHe] bereit für mehr ist.;;Ha sido interesante, pero creo que no podemos seguir insistiendo.;;;;;x
EVTOPTC_7004;This has been a wasted effort – [From.GetFirstName] is locked in [From.GetHerHis] views.;Ce fut un effort vain – [From.GetFirstName] campe sur ses positions.;Das war vergeudete Mühe. [From.GetFirstName] lässt sich von seinen/ihren Ansichten nicht abbringen.;;El esfuerzo ha sido en vano, [From.GetFirstName] se aferra a sus creencias.;;;;;x
EVTDESC_Cult_Of_Pleasure_7005;"What if I told you that all you have been taught to believe in is a lie?" [cult_of_pleasure_recruiter.GetFirstName] continues, throwing a cautious glance around us before pulling up [cult_of_pleasure_recruiter.GetHerHis] sleeve, revealing a scar in the the shape of [cult_of_pleasure_recruiter.GetDWDevil]'s mark. "[Root.Religion.GetHighGodNameCap] is a false god, only the power of [cult_of_pleasure_recruiter.GetDWDevil] is real...";« Et si je vous disais que tout ce qu'on vous a appris à croire est un mensonge ? », poursuit [cult_of_pleasure_recruiter.GetFirstName], tout en jetant un coup d'œil autour de nous, avant de remonter sa manche, révélant une cicatrice en forme de pentagramme. « [Root.Religion.GetHighGodNameCap] a menti à Adam dans le jardin d'Eden. Rejetez la divinité tyrannique et laissez [Root.Religion.GetRandomEvilGodName] guider vos pas... »;"Was, wenn ich Euch sage, es gäbe einen anderen Weg, Eure Ziele zu verwirklichen?", sagt [cult_of_pleasure_recruiter.GetSheHe] daraufhin, blickt vorsichtig um sich, krempelt dann den Ärmel hoch und offenbart eine Tätowierung, nein, eine Narbe in Form eines umgedrehten Sterns in einem Kreis. Dann sagt [cult_of_pleasure_recruiter.GetSheHe]: "[Root.Religion.GetHighGodName] ist nicht der einzige Gott mit Macht. Schließt Euch unserem Zirkel an und wir können es Euch zeigen.";;"Tras echar una mirada furtiva alrededor ha susurrado: "¿Y si te dijera que hay otra forma de lograr tus objetivos?". Se ha levantado la manga y me ha mostrado una cicatriz a modo de tatuaje: un círculo con una estrella boca abajo. "Hay otras fuerzas aparte de [cult_of_pleasure_recruiter.GetSheHe]. Únete a nuestro aquelarre y te las mostraré".";;;;;x
EVTOPTA_7005;You truly are a [cult_of_pleasure_recruiter.GetDWMagician] then? Can you [Root.GetDWReasonToJoin]?;Vous êtes vraiment un[cult_of_pleasure_recruiter.GetNoneE] [cult_of_pleasure_recruiter.GetDWMagician] alors ? Pouvez-vous [Root.GetDWReasonToJoin] ?;Ihr seid also wirklich ein/e [cult_of_pleasure_recruiter.GetDWMagician]? Könnt Ihr [Root.GetDWReasonToJoin]?;;¿De verdad practicas la brujería? ¿Podrías [Root.GetDWReasonToJoin]?;;;;;x
EVTOPTA_7005_TT;You ask §Y[cult_of_pleasure_recruiter.GetTitledFirstName]§! how you can begin your journey into this forbidden knowledge.\n;Vous demandez à §Y[cult_of_pleasure_recruiter.GetTitledFirstName]§! comment vous pouvez commencer votre voyage vers ce savoir interdit.\n;Ihr fragt §Y[cult_of_pleasure_recruiter.GetTitledFirstName]§!, wie Ihr Eure Reise zu diesem verbotenen Wissen beginnen könnt.\n;;Le preguntas a §Y[cult_of_pleasure_recruiter.GetTitledFirstName]§! cómo puedes iniciar tu andadura en este arte prohibido.\n;;;;;x
EVTOPTB_7005;That is blasphemy, [cult_of_pleasure_recruiter.GetFirstName]! Leave my sight, before I call the guards!;C'est du blasphème, [cult_of_pleasure_recruiter.GetFirstName] ! Hors de ma vue, avant que j'appelle les gardes !;Das ist Blasphemie, [cult_of_pleasure_recruiter.GetFirstName]! Geh mir aus den Augen, bevor ich die Wachen rufe!;;¡Eso es blasfemia, [cult_of_pleasure_recruiter.GetFirstName]! ¡Vete de aquí antes de que llame a los guardias!;;;;;x
EVTOPTB_7005_TT;You dismiss §Y[cult_of_pleasure_recruiter.GetTitledFirstName]'s§! offer and pretend it never happened.\n;Vous rejetez la proposition de §Y[cult_of_pleasure_recruiter.GetTitledFirstName]§! et prétendez que cela ne s'est jamais produit.\n;Ihr verwerft das Angebot von §Y[cult_of_pleasure_recruiter.GetTitledFirstName]§! und gebt vor, es nie gehört zu haben.\n;;Rechazas el ofrecimiento de §Y[cult_of_pleasure_recruiter.GetTitledFirstName]§! y finges que nunca ha sucedido.\n;;;;;x
EVTDESC_Cult_Of_Pleasure_7006;When I revealed the brand on my lower arm, expecting the final hook to sink in, [From.GetFirstName] staggered backwards in shock and made a hand gesture for protection. "That is blasphemy, [Root.GetFirstName]" [From.GetSheHe] said, eyes wide. "Leave my sight, before I call the guards!" [From.GetSheHe] called and it was with reluctance, albeit hastily, that I left.;Lorsque j'ai révélé la marque sur mon avant-bras, m'attendant à ce que [From.GetFirstName] morde enfin à l'hameçon, [From.GetIlElle] a eu un mouvement de recul et fait un geste de la main comme protection. « C'est un blasphème, [Root.GetFirstName] », dit-[From.GetIlElle], les yeux grands ouverts. « Hors de ma vue avant que je n'appelle les gardes ! crie-t-[From.GetIlElle]. Je m'en vais donc, avec réticence, mais à la hâte.;Als ich das Zeichen auf meinem Unterarm offenbarte, in der Erwartung, dass alles nach Plan lief, stolperte [From.GetFirstName] plötzlich schockiert zurück und machte mit der Hand eine schützende Geste. "Das ist Blasphemie, [Root.GetFirstName]", sagte [From.GetSheHe] mit großen Augen. "Geh mir aus den Augen, bevor ich die Wachen rufe!", schrie [From.GetSheHe], und hastig, aber zähneknirschend, machte ich mich von dannen.";;Cuando le he enseñado a [From.GetFirstName] la marca que llevo en el antebrazo, ha dado un paso atrás con una mueca de horror y ha hecho un gesto de protección con la mano. "Eso es una blasfemia, [Root.GetFirstName]", ha dicho con los ojos como platos. "¡Vete de aquí antes de que llame a los guardias!". He titubeado y he acabado huyendo.";;;;;x
EVTOPTA_7006;If I can't turn [From.GetHerHim], no one can.;Si je ne peux pas [From.GetLeLa] convertir, personne ne le peut.;Wenn ich [From.GetHerHim] nicht überreden kann, dann niemanden.;;Creo que se trata de una causa perdida.;;;;;x
