#########
# MAGIC #
#########
#
# ITEM CRAFTING
#
ENCHANTING_AMULETS;Enchanting - Amulets;;;;;;;;;;;;x
EVTDESCCRAFTING.0;Depending on your magic power and amount of gold in your treasury, these are the amulets you can enchant at the moment.;;;;;;;;;;;;x
crafting.0.a;Amulet of Protection +1 / Takes 1 years.;;;;;;;;;;;;x
crafting.0.b;Amulet of Protection +3 / Takes 3 years.;;;;;;;;;;;;x
crafting.0.c;Amulet of Protection +5 / Takes 5 years.;;;;;;;;;;;;x
ENCHANTING_RINGS;Enchanting - Rings;;;;;;;;;;;;x
EVTDESCCRAFTING.2;Depending on your magic power and amount of gold in your treasury, these are the rings you can enchant at the moment.;;;;;;;;;;;;x
crafting.2.a;Ring of Persuasion / Takes 1 year.;;;;;;;;;;;;x
crafting.2.b;Ring of Invisibility / Takes 1 year.;;;;;;;;;;;;x
crafting.2.c;Ring of Speed / Takes 3 years.;;;;;;;;;;;;x
crafting.2.d;Ring of Command / Takes 5 years.;;;;;;;;;;;;x
ENCHANTING_WEAPONS;Enchanting - Weapons;;;;;;;;;;;;x
EVTDESCCRAFTING.4;Depending on your magic power and amount of gold in your treasury, these are the weapons you can enchant at the moment.;;;;;;;;;;;;x
crafting.4.a;A Sword of Ice / Takes 2 years.;;;;;;;;;;;;x
crafting.4.b;A Sword of Fire / Takes 3 years.;;;;;;;;;;;;x
crafting.4.c;A Sword of Lightning / Takes 4 years.;;;;;;;;;;;;x
crafting.4.d;A Sword of Destruction / Takes 5 years.;;;;;;;;;;;;x
ALCHEMY_POTIONS;Alchemy - Potions;;;;;;;;;;;;x
EVTDESCCRAFTING.6;A potion can be brewed which will last you throughout your lifetime, but not be passed on to your successors. These are the potions you can craft with your level and gold.;;;;;;;;;;;;x
crafting.6.a;Potion of Healing / Takes 1 year.;;;;;;;;;;;;x
crafting.6.b;Potion of Beauty / Takes 2 years.;;;;;;;;;;;;x
crafting.6.c;Potion of Strength / Takes 1 years.;;;;;;;;;;;;x
crafting.6.d;Potion of Speed / Takes 1 years.;;;;;;;;;;;;x
ALCHEMY_ELIXIRS;Alchemy - Elixir;;;;;;;;;;;;x
EVTDESCCRAFTING.8;An Elixir can be brewed which will boost your stats permanently, but they are only affective up to a certain threshhold. These are the elixirs you can craft with your level and gold.;;;;;;;;;;;;x
highelfmagic4A;We will welcome this new apprentice.;;;;;;;;;;;;;x
highelfmagic4B;No, not this one.;;;;;;;;;;;;;x
highelfmagic5;The Loremasters have accepted your application, and they bid you seek the Tower and study its mysteries in defence of the people of Ulthuan.;;;;;;;;;;;;;x
highelfmagic6;You show a talent for magic, but you cannot leave your responsibilities to your lands behind. Perhaps if you paid money, you could get the materials required to build a magical lab here...;;;;;;;;;;;;;x
highelfmagic6A;Yes, I will build a lab and study magic!;;;;;;;;;;;;;x
highelfmagic6B;No, I do not wish to study magic.;;;;;;;;;;;;;x
highelfmagic7;Your child shows talent for magic, and has decided to build a lab at home and study, while still maintaining the responsibilities of rulership. This is a great honour for your house, to have a mage of Ulthuan amongst you.;;;;;;;;;;;;;x
highelfmagic7A;A great honour indeed.;;;;;;;;;;;;;x
highelfmagic8;A landed ruler of Ulthuan has decided to take up the study of magic independently, but informs you that any aid the White Tower can provide would be most welcome.;;;;;;;;;;;;;x
highelfmagic8A;I will not be responsible for any mishaps...;;;;;;;;;;;;;x
kislevmagic0;Your natural abilities seem to run towards magic. Training will be expensive, but perhaps for 100 gold you could get started on building a magical lab and hiring someone to teach you.;;;;;;;;;;;;;x
kislevmagic1;Your child shows talent for magic, and has decided to build a lab at home and study under a tutor. This is a great honour for your house, to have an Ice Mage or Witch amongst you.;;;;;;;;;;;;;x
kislevmagic2;You hear that one of your vassals has taken up the study of Ice Magic. This is a great thing, and can only strengthen your realm.;;;;;;;;;;;;;x
kislevmagic2A;Yes, magic can help protect us against our enemies.;;;;;;;;;;;;;x
greenskinmagic0;You iz becoming weird as youz mates say... but maybe you iz just becoming mo' powerful! Do you want to start studying the deeper mysteries of Gork and Mork?;;;;;;;;;;;;;x
greenskinmagic0A;I will get da power!;;;;;;;;;;;;;x
greenskinmagic0B;Nah, I just likes to use my smasher!;;;;;;;;;;;;;x
greenskinmagic1;One of your boyz is becoming decidedly weird... he has starting casting magical spells, and chanting and dancing oddly!;;;;;;;;;;;;;x
greenskinmagic1A;Dats my boy!;;;;;;;;;;;;;x
greenskinmagic2;One of your chiefs has become a Shaman, and is said to have been granted strange powers by Gork and Mork.;;;;;;;;;;;;;x
greenskinmagic2A;Dat him? He iz gonna fight and smash our enemies for us!;;;;;;;;;;;;;x
bretonnia30;You are the ruler of Bretonnia, but you are not a Grail Knight. Convention demands that only a Grail Knight may rule, so you must either go on the quest and become a Grail Knight within 5 years, or abdicate the throne.;;;;;;;;;;;;;x
chaosmagic;Your natural abilities seem to run towards magic. Training will be expensive, but perhaps for 100 gold you could get started on building a magical lab and hiring someone to teach you.;;;;;;;;;;;;;x
chaosmagic1;Your child has been blessed by the Gods, and has developed strange powers. The path of the Chaos Sorcerer is in its future for certain...;;;;;;;;;;;;;x
chaosmagic1A;The Gods bless our family!;;;;;;;;;;;;;x
chaosmagic2;News are spreading throughout your court that one of your vassals has been blessed by the Gods, and wields their power through dark sorcery.;;;;;;;;;;;;;x
chaosmagic2A;The Gods bless my realm. I am pleased.;;;;;;;;;;;;;x
chaosmagic2B;Do not bother me with this again;;;;;;;;;;;;x
#
# MAGIC SPELLS
#
#
# GENERAL
#
lore_dispatcher_title;Choose a Lore;;;;;;;;;;;;;x
lore_dispatcher_desc;Cast a spell from a lore you know;;;;;;;;;;;;;x
dispatch_dark_magic_desc;Cast a dark magic spell;;;;;;;;;;;;;x
dispatch_high_magic_desc;Cast a high magic spell;;;;;;;;;;;;;x
dispatch_necromancy_desc;Cast a necromantic spell;;;;;;;;;;;;;x
dispatch_ice_desc;Cast an ice magic spell;;;;;;;;;;;;;x
dispatch_fire_desc;Cast a fire magic spell;;;;;;;;;;;;;x
dispatch_light_desc;Cast a light magic spell;;;;;;;;;;;;;x
dispatch_beast_desc;Cast a beast magic spell;;;;;;;;;;;;;x
dispatch_metal_desc;Cast a metal magic spell;;;;;;;;;;;;;x
dispatch_life_desc;Cast a life magic spell;;;;;;;;;;;;;x
dispatch_heavens_desc;Cast a heavenly magic spell;;;;;;;;;;;;;x
dispatch_death_desc;Cast a death magic spell;;;;;;;;;;;;;x
dispatch_waaagh_desc;WAAAGH!!!!;;;;;;;;;;;;;x
dispatch_nurgle_desc;Cast a spell from the Lore of Nurgle;;;;;;;;;;;;;x
dispatch_tzeentch_desc;Cast a spell from the Lore of Tzeentch;;;;;;;;;;;;;x
dispatch_slaaneesh_desc;Cast a spell from the Lore of Slaaneesh;;;;;;;;;;;;;x
dispatch_hashut_desc;Cast a spell from the Lore of Hashut;;;;;;;;;;;;;x
dispatch_nehekhara_desc;Cast a spell from the Lore of Nehekhara;;;;;;;;;;;;;x
dispatch_vermin_desc;Cast a Verminlore Spell;;;;;;;;;;;;;
#
magic_skip_opt;This magic seems pretty dangerous. Maybe I'll sit this round out.;;;;;;;;;;;;;x
clear_spell_flag_title;Magic cooldown finished;;;;;;;;;;;;;x
clear_spell_flag_desc;It has been a month since you last cast one of your spells. You are now ready to cast it again.;;;;;;;;;;;;;x
clear_spell_flag_opt;OK;;;;;;;;;;;;;x
clear_spell_flag_wait_opt;Not yet;;;;;;;;;;;;;x
#
magic_disappears_title;Spell Finished;;;;;;;;;;;;;;x
magic_disappears_desc;The spell dissipates as the battle finishes;;;;;;;;;;;;;x
magic_disappears_confirm;It helped me here;;;;;;;;;;;;;x
#
# SPELLS (lore_name,title,desc,lvl1,lvl2,lvl3,lvl4)
#
#
# DARK LORE: BLACK MAGIC (DRUCHII LORE)
#
#
# HIGH MAGIC SPELLS
#
high_magic_cast_title;Qhaysh;;;;;;;;;;;;;x
high_magic_cast_desc;Unleash the winds of magic on your foe!;;;;;;;;;;;;;x
high_magic_level1_opt;Shield of Saphery;;;;;;;;;;;;;x
high_magic_level2_opt;Fury of Khaine;;;;;;;;;;;;;x
high_magic_level3_opt;Flames of the Phoenix;;;;;;;;;;;;;x
high_magic_level4_opt;Vaul's Unmaking;;;;;;;;;;;;;x
#
# BATTLE SPELLS: NECROMANCY/LORE OF VAMPIRES
#
#
# COMMON NECROMANCY
#
necromancy_cast_title;Foul Magic!;;;;;;;;;;;;;x
necromancy_cast_desc;Cleanse the living!;;;;;;;;;;;;;x
#
# THIS SPELL COST 22 MAGIC POINTS AND IS BOTH IN RPG AND BATTLE WARHAMMER BATTLE
#
necromancy_raise_dead_opt;Raise Dead;;;;;;;;;;;;;x
necromancy_lore.10_title;Raise Dead;;;;;;;;;;;;;x
necromancy_lore.10_desc;You use energies of Dhar to animate corpses of those who fallen in battle, troops around you rise to join you ever-growing army of dead!;;;;;;;;;;;;;x
# Vanhel Dance/Call of Vanhel (RPG 2ed 15 magic points)
# Buff for undead troops (in form of tactics)
# Tactics from "Advance" group, buff speed and change to melee
# Useless otherwisee?
necromancy_call_of_vanhel_opt;Call of Vanhel;;;;;;;;;;;;;x
necromancy_lore.20_opt;Call of Vanhel;;;;;;;;;;;;;x
necromancy_lore.20_desc;Call of Vanhel;;;;;;;;;;;;;x
# Curse of years debuff (like blizzard)
necromancy_curse_opt;Curse of Years;;;;;;;;;;;;;x
necromancy_lore.30_desc;You spite an ancient curse, causing your enemies to age at an incredible rate, whole units are affected, soldier have their hair turning white and skin shrivelling up.;;;;;;;;;;;;;x
# Well confirmed in 2ed RPG
necromancy_lore.40_opt;Wind of Death;;;;;;;;;;;;;x
necromancy_lore.40_desc;You called forth upon spectral winds of Dhar that howl through the enemy ranks, tearing their souls from their bodies.;;;;;;;;;;;;;x
#
# Battle spells: Ice Lore
#
ice_cast_title;Ice Magic;;;;;;;;;;;;;x
ice_cast_desc;The Battle continues, you take a breath and gather your thoughts, what will be your next move? You channel icy magic coursing through land to cast new spell, you prepare following spell:;;;;;;;;;;;;;x
# Generic
ice_lore_enemy_ok;Damned be the Witches!;;;;;;;;;;;;x
ice_lore_ok;Feel the Fury of Ancient Widow!;;;;;;;;;;;;x
ice_shardstorm_opt;Shardstorms to decimate enemy frontline;;;;;;;;;;;;;x
ice_freezing_blast_opt;Freeze battlefield for tactics advantage;;;;;;;;;;;;;x
ice_freezing_blast_tooltip;Slows enemy advance and decereases enemy chance for proper charge;;;;;;;;;;;;;x
spell_effect_permafrost;Battlefield: Permafrost;;;;;;;;;;;;;x
spell_effect_permafrost_desc;Whole battlefield is covered in ice! §RBattle only effect§!;;;;;;;;;;;;;
ice_biting_wind_opt;Summon the power Biting Winds;;;;;;;;;;;;;x
ice_biting_wind_tooltip;Freezing winds damages whole enemy army;;;;;;;;;;;;;x
ice_blizzard_opt;Summon Blizzard at enemy archers!;;;;;;;;;;;;;x
# Shardstorm description
ice_lore.10_title;Shardstorm;;;;;;;;;;;;x
ice_lore.10_desc;Amidst the heat of battle you spot an opportunity to unleash a series of powerful spells at enemy. You cast spell after spell, weaving icy magic into dozens of diamond-hard ice shards that decimate enemy frontline. [GetBattleCastingFinal];;;;;;;;;;;;x
ice_lore.10_enemy_desc;Enemy witch [From.GetBestName] unleashed freezing winds and shardstorms upon your army, supprised troops have no shelter against piercing cold, the weaker were killed in matter of minutes.;;;;;;;;;;;;x
# Permafrost
ice_lore.20_title;Permafrost;;;;;;;;;;;;x
ice_lore.20_desc;You channeled mighty flows of cold into the land. A heavy frost immediately crusts over every affected surface and kills those unweary. Movements of enemy army had become more difficult.;;;;;;;;;;;;x
frozen_tactic;Slowed by Permafrost;;;;;;;;;;;;x
# Blizzard 18 magic points
ice_lore.30_title;Invocation of the Ice Storm;;;;;;;;;;;;x
ice_lore.30_desc;You recite invocation of ice storm and summon a swirling flurry of snow and ice to throw at enemy army. Unit movement is difficult and enemy missile units are crippled, unable to use their weapons effectivly within the blizzard. [GetBattleCastingFinal];;;;;;;;;;;;x
blinded_by_blizzard_tactic;Caught within Blizzard Tactic;;;;;;;;;;;;x
ice_lore.30_enemy_titl;Blizzard!;;;;;;;;;;;;x
ice_lore.30_enemy_desc;An enemy witch sent swirling flurry of snow and ice towards your units! Soldiers are blinded by ice storm and your regiment cannot maneuver effectivly in such conditions.;;;;;;;;;;;;x
# Biting wind 24 magic points
ice_lore.40_title;Biting Wind;;;;;;;;;;;;x
ice_lore.40_desc;You channel icy energies of Kislev into a howling gale of cold. Enemy army is time and again whipped by blasts of freezing winds.;;;;;;;;;;;;x
ice_lore.40_enemy_desc;Enemy witch [From.GetBestName] unleashed freezing winds and shardstorms upon your army, supprised troops have no shelter against piercing cold, the weaker were killed in matter of minutes.;;;;;;;;;;;;x
#
# DARK LORE: CHAOS UNDIVIDED
#
chaos_cast_title;Dark Magic;;;;;;;;;;;;;x
chaos_cast_desc;No One Can Stand Against my Power!;;;;;;;;;;;;;x
chaos_lore.1A_desc;You unleash destructive magic of chaos upon opponent army, dozens of spells reach enemy troops, soldiers die in agony as dark energies burn the flesh, twist their bodies and shatter minds.;;;;;;;;;;;;;x
chaos_lore.1B_desc;You gather corrupting winds of Dhar and form a cloud of mutating energies that engulfs enemy regiment. Many afflicted soldiers go mad or give into despair seeing their comrades transformed into misshapen piles of flesh.;;;;;;;;;;;;;x
chaos_lore.1C_desc;Dark magic allow you to extinguish dozens of souls to break weakend enemy you recite one of the secret names of the Chaos Gods, power of incantation causes incredible pain to all that hear it, whole enmy unit is devasted.;;;;;;;;;;;;;x
chaos_lore.1D_desc;In the heat of battle, where the fight is the thickest you used your sorcery to open portals to Realm of Chaos, from them dozens of deaemons emerge cutting everything in their path to pieces.;;;;;;;;;;;;;x
chaos_lore.1_tooltip;[This.GetBestName] is exposed to corrupting energies;;;;;;;;;;;;;x
chaos_lore.2_title;Corrupting Spell;;;;;;;;;;;;;x
chaos_lore.2_desc;You were struck by foul sorcery of [From.GetBestName], corruption cloud engulfs you , chaos energy burns your flesh something in your body changes yet you struggle to resist.;;;;;;;;;;;;;x
chaos_lore.2_opt;Foul sorcery!;;;;;;;;;;;;;x
chaos_lore.2_tooltip;You gain mutation;;;;;;;;;;;;;x
# Dark Lore: Chaos: Veil of corruption
chaos_lore.3_title;Veil of Corruption;;;;;;;;;;;;;x
chaos_lore.3_desc;Your spell struck enemy commander [From.GetBestName], you witness [From.GetHerHis] glorious transformation as gifts of Dark Gods are bestowed upon [From.GetHerHim].;;;;;;;;;;;;;x
chaos_lore.3_opt;Gift of Dark Gods wasted;;;;;;;;;;;;;x
chaos_lore.3_tooltip;Enemy gains mutation;;;;;;;;;;;;;x
chaos_lore.5_desc;By the Gods! Before your very eyes the fabric of reality is torn apart and otherwordly energies pour through the gaping hole bringing feaer, destruction and daemons into battlefield.;;;;;;;;;;;;;x
#
# DARK LORE: Tzeentch
#
tzeentch_cast_title;The Fires of Change;;;;;;;;;;;;;x
tzeentch_cast_desc;Change the path of the battle!;;;;;;;;;;;;;x
#tzeentch_level1_opt;Flickering Fire of Tzeentch;;;;;;;;;;;;;x -> Blue Fire of Tzeentch
#tzeentch_level2_opt;Gift of Chaos;;;;;;;;;;;;;x # Maybe Tzeentch's Blessing
#tzeentch_level3_opt;Bolt of Change;;;;;;;;;;;;;x # Nowhere
#
chaos_lore.1E_desc;With sorcerous gift of your Master Tzeentch you bathe your enemies in rainbow-colored flames burning their bodies and souls alike. Under such might enemy ranks wither quickly.;;;;;;;;;;;;;x
chaos_lore.1F_desc;You conjure Blasphemous Storm of purple flame within enemy ranks, firestorm incinerates enemy troops turning them into pile of pink ash. The ashes swirl around and slowly coalesce into deamonic pack of Pink Horrors of Tzeentch. Those who survived Tzeentech's Fire Storm are now facing daemon horrors.;;;;;;;;;;;;;x
chaos_lore.4_title;Tzeentch's Firestorm;;;;;;;;;;;;;x
chaos_lore.4_desc;A Blasphemous Storm of purple flame struck your ranks incinerating your troops to swiring pink ash... Yet that wasn not end of the end of horror. From the ashes a daemon pack slowly coalesced, now the remanants of the unit are facing daemonic band.;;;;;;;;;;;;;x
chaos_lore.4_opt;May [Root.Religion.GetHighGodName] protect us!;;;;;;;;;;;;;x
#
# DARK LORE: Nurgle
#
# Dark lore: Streams of Corruption (dmg spell)
chaos_lore.1G_desc;You use unholy might of loving Plague Father to spew putrid jets of blood, slime and maggots on enemy troops. As disease and corruption spreads within enemy ranks death follows, those who do not succumb to disease are consumed by terror.;;;;;;;;;;;;;x
# Dark lore: Nurgle: Plague Wind
chaos_lore.1H_desc;You call forth foul winds of Nurgle to sweep across battlefield, spreading death and disease. Enemy units now suffer intolerable agonies as the greatest gifts of loving Grandfather are spread among them!;;;;;;;;;;;;;x
# Report: Streams of Corruption
chaos_lore.6_title;Streams of Corruption;;;;;;;;;;;;;x
chaos_lore.6_desc;[This.Religion.GetHighGod] defend us! [From.GetBestTitle] causes an unstopable tide of pestillence that ravages our ranks - few are spared from corruption and disease...;;;;;;;;;;;;;x
chaos_lore.6_opt;We shall prevail!;;;;;;;;;;;;;x
# Plague Wind : report
chaos_lore.7_title;Plague Wind;;;;;;;;;;;;;x
chaos_lore.7_desc;What vile sorcery is that - as your troops advance a truly horrific stench spreads across battlefield causing sickness and terror within your ranks, mintues pass and wind is gone, yet men are weakend, some run in futile hope to escape invisble death...;;;;;;;;;;;;;x
chaos_lore.7_opt;Stand and fight!;;;;;;;;;;;;;x
# Plague Wind : troops afflicted
chaos_lore.8_title;Nurgle's Rot;;;;;;;;;;;;x
chaos_lore.8_desc;A catastrophy! A most horrible disease afflicted your troops, their bodies started to rot and dozens of other different symptoms manifested - a day passed and it was certain that Nurgle's Rot has spread in your ranks - if nothing will be done whole army maybe damned!;;;;;;;;;;;;;x
chaos_lore.8_opta;Kill the afflicted and burn their bodies;;;;;;;;;;;;x
chaos_lore.8_optb;Leave them to die;;;;;;;;;;;;x # Chance to cause empidemy
chaos_lore.8_optc;Welcome the glorious gift of Grandfather Nurgle!;;;;;;;;;;;;x
#
# DARK LORE: SLAANESH
#
#
# LASH OF SLAANESH
#
chaos_lore.1I_desc;With power of Slaanesh time and again you lash enemy soldier with tongues formed of magical energy filling them with agonizing pain. At the same time wherever you go magics of Prince of Desire inspired your troops to feats of martial perfection!;;;;;;;;;;;;;x
#
# PAVANE OF SLAANESH
#
chaos_lore.1J_desc;You channel winds of magic in Aethyreal sounds of Slaanesh music, those from enemy ranks that were not willfull engugh were forced to dance to unearthly music, rendering them helpless against charge of your troops.;;;;;;;;;;;;;x
pavane_of_slaanesh_tactic;Pavane of Slaanesh;;;;;;;;;;;;x
chaos_lore.9_title;Unearthly Music;;;;;;;;;;;;x
chaos_lore.9_desc;A chaos reigns! A sorcerer bearing marks of Slaanesh put terrible spell on your troops, doznes of them break their formation and started dancing to unearthly tune, enemy used it to slaughtered helpless men in orgy of violence!;;;;;;;;;;;;;x
chaos_lore.9_opta;[This.Religion.GetHighGodName] protect us!;;;;;;;;;;;;x
#
# DARK LORE: BLACK MAGIC (DRUCHII LORE)
#
dark_magic_cast_title;Dhar;;;;;;;;;;;;;x
dark_magic_cast_desc;Make your enemies flee in terror!;;;;;;;;;;;;;x
dark_magic_level1_opt;Doombolt;;;;;;;;;;;;;x
dark_magic_level2_opt;Bladewind;;;;;;;;;;;;;x
dark_magic_level3_opt;Soul Stealer;;;;;;;;;;;;;x
dark_magic_level4_opt;Arnizpal's Black Horror;;;;;;;;;;;;;x
#
# FIRE SPELLS TODO
#
fire_cast_title;Aqshy;;;;;;;;;;;;;x
fire_cast_desc;Burn the enemy!;;;;;;;;;;;;;x
fire_level1_opt;Fireball;;;;;;;;;;;;;x
fire_level2_opt;Burning Head;;;;;;;;;;;;;x
fire_level3_opt;Conflagration of Doom;;;;;;;;;;;;;x
fire_level4_opt;Wall of Fire;;;;;;;;;;;;;x
#
# LIGHT SPELLS
#
light_cast_title;Hysh;;;;;;;;;;;;;x
light_cast_desc;Blind your opponent!;;;;;;;;;;;;;x
light_level1_opt;Pha's Illumination;;;;;;;;;;;;;x
light_level2_opt;Shem's Burning Gaze;;;;;;;;;;;;;x
light_level3_opt;Dazzling Brightness;;;;;;;;;;;;;x
light_level4_opt;Blinding Light;;;;;;;;;;;;;x
#
# BEAST SPELLS
#
beast_cast_title;Ghur;;;;;;;;;;;;;x
beast_cast_desc;Call upon the beasts of the wild!;;;;;;;;;;;;;x
beast_level1_opt;Eagle's Cry;;;;;;;;;;;;;x
beast_level2_opt;Bear's Anger;;;;;;;;;;;;;x
beast_level3_opt;Crow's Feast;;;;;;;;;;;;;x
beast_level4_opt;The Wolf Hunts;;;;;;;;;;;;;x
#
# METAL SPELLS
#
metal_cast_title;Chamon;;;;;;;;;;;;;x
metal_cast_desc;Apply your alchemical research!;;;;;;;;;;;;;x
metal_level1_opt;Rule of Burning Iron;;;;;;;;;;;;;x
metal_level2_opt;Commandment of Brass;;;;;;;;;;;;;x
metal_level3_opt;Law of Gold;;;;;;;;;;;;;x
metal_level4_opt;Bane of Forged Steel;;;;;;;;;;;;;x
#
# LIFE SPELLS
#
life_cast_title;Ghyran;;;;;;;;;;;;;x
life_cast_desc;Let the very rocks cry out!;;;;;;;;;;;;;x
life_level1_opt;Father of the Thorn;;;;;;;;;;;;;x
life_level2_opt;Howler Wind;;;;;;;;;;;;;x
life_level3_opt;Master of the Wood;;;;;;;;;;;;;x
life_level4_opt;Master of Stone;;;;;;;;;;;;;x
#
# HEAVENS SPELLS
#
heavens_cast_title;Azyr;;;;;;;;;;;;;x
heavens_cast_desc;Split the sky!;;;;;;;;;;;;;x
heavens_level1_opt;Forked Lightning;;;;;;;;;;;;;x
heavens_level2_opt;Uranon's Thunderbolt;;;;;;;;;;;;;x
heavens_level3_opt;Storm of Cronos;;;;;;;;;;;;;x
heavens_level4_opt;Comet of Cassandora;;;;;;;;;;;;;x
#
# DEATH SPELLS
#
death_cast_title;Shyish;;;;;;;;;;;;;x
death_cast_desc;Draw upon the power of the realm of the dead!;;;;;;;;;;;;;x
death_level1_opt;Dark Hand of Death;;;;;;;;;;;;;x
death_level2_opt;Steal Soul;;;;;;;;;;;;;x
death_level3_opt;Drain Life;;;;;;;;;;;;;x
death_level4_opt;Doom and Darkness;;;;;;;;;;;;;x
#
# SHADOW SPELLS
#
shadow_cast_title;Ulgu;;;;;;;;;;;;;x
shadow_cast_desc;They'll never see you coming!;;;;;;;;;;;;;x
shadow_level1_opt;Creeping Death;;;;;;;;;;;;;x
shadow_level2_opt;Shades of Death;;;;;;;;;;;;;x
shadow_level3_opt;Unseen Lurker;;;;;;;;;;;;;x
shadow_level4_opt;Pit of Shades;;;;;;;;;;;;;x
#
# WAAAGH SPELLS
#
waaagh_cast_title;WAAAGH!!;;;;;;;;;;;;;x
waaagh_cast_desc;Stomp 'em Mork!\nSquash 'em Gork!;;;;;;;;;;;;;x
waaagh_level1_opt;Brain Bursta;;;;;;;;;;;;;x
waaagh_level2_opt;'eadbutt;;;;;;;;;;;;;x
waaagh_level3_opt;Bash 'em Ladz;;;;;;;;;;;;;x
waaagh_level4_opt;WAAAGH!;;;;;;;;;;;;;x
#
# NURGLE SPELLS
#
nurgle_cast_title;Decay and Despair;;;;;;;;;;;;;x
nurgle_cast_desc;Release the rot of Nurgle;;;;;;;;;;;;;x
nurgle_level1_opt;Miasma of Pestilence;;;;;;;;;;;;;x
#
# MIASMA BOTH 2ED AND BATTLE - DEB
#
nurgle_level2_opt;Stream of Corruption;;;;;;;;;;;;;x
#
# BOTH 2ED AND BATTLE - DAMAGE AND DEBUFF
#
nurgle_level3_opt;Rancid Visitation;;;;;;;;;;;;;x
#
# JEDYNY NIEOKRESLONY
#
#nurgle_level4_opt;Plague Wind;;;;;;;;;;;;;x
#
# PLAGEU BOTH 2ED AND BATTLE - NEIGLISH ROT, MORALE DMG
#
# SLAANESH SPELLS
#
slaaneesh_cast_title;The Lure of Perfection;;;;;;;;;;;;;x
slaaneesh_cast_desc;Tempt your enemies;;;;;;;;;;;;;x
slaaneesh_level1_opt;Cacaphonic Caress;;;;;;;;;;;;;x
slaaneesh_level2_opt;Slicing Shards of Slaaneesh;;;;;;;;;;;;;x
slaaneesh_level4_opt;Phantasmorgia;;;;;;;;;;;;;x
#
# HASHUT SPELLS
#
hashut_cast_title;The Tyranny of Flame;;;;;;;;;;;;;x
hashut_cast_desc;Unleash the flames of Hashut!;;;;;;;;;;;;;x
hashut_level1_opt;Burning Wrath;;;;;;;;;;;;;x
hashut_level2_opt;Curse of Hashut;;;;;;;;;;;;;x
hashut_level3_opt;Hell Hammer;;;;;;;;;;;;;x
hashut_level4_opt;Flames of Azgorh;;;;;;;;;;;;;x
#
# NEHEKHARA SPELLS
#
nehekhara_cast_title;The Might of Nehekhara;;;;;;;;;;;;;x
nehekhara_cast_desc;From the restless sands, arise!;;;;;;;;;;;;;x
nehekhara_level1_opt;Djaf's Incantation of Cursed Blades;;;;;;;;;;;;;x
nehekhara_level2_opt;Ptra's Incantation of Righteous Smiting;;;;;;;;;;;;;x
nehekhara_level3_opt;Usirian's Incantation of Vengeance;;;;;;;;;;;;;x
nehekhara_level4_opt;Sakhmet's Incantation of the Skullstorm;;;;;;;;;;;;;x
#
# VERMINLORE SPELLS
#
vermin_cast_title;Verminlore;;;;;;;;;;;;;;
vermin_cast_desc;The Horned Rat sends his greetings, yes-yes!;;;;;;;;;;;;;;
vermin_level1_opt;Skitterleap;;;;;;;;;;;;;;
vermin_level2_opt;Warp Lightning;;;;;;;;;;;;;;
vermin_level3_opt;Howling Warpgale;;;;;;;;;;;;;;
vermin_level4_opt;Vermintide;;;;;;;;;;;;;;
#
# MAGIC CRAFTING
#
#
# COMMISSIONED CRAFTING
#
commission_crafting;Commission a Magic Item;;;;;;;;;;;;;x
commission_crafting_desc;Hire [Root.GetBestName] to craft a magic item.;;;;;;;;;;;;;x
commissioned_crafting_title.1;Commission a magic item.;;;;;;;;;;;;;x
commissioned_crafting_desc.1;You can hire the wizard [FromFrom.GetBestName] to create a magical item for you. The more money you have, the better items they can create.;;;;;;;;;;;;;x
commission_accept;Accept the commission;;;;;;;;;;;;;x
commission_reject;Reject the commission;;;;;;;;;;;;;x
commissioned_crafting_title.11;Commission Rejected;;;;;;;;;;;;;x
commissioned_crafting_desc.11;[From.GetBestName] has turned down your commission.;;;;;;;;;;;;;x
commissioned_crafting_reject_ack;Very well;;;;;;;;;;;;;x
commission_1_year;The wizard will work for 1 year.;;;;;;;;;;;;;x
commission_2_year;The wizard will work for 2 years.;;;;;;;;;;;;;x
commission_3_year;The wizard will work for 3 years.;;;;;;;;;;;;;x
commission_4_year;The wizard will work for 4 years.;;;;;;;;;;;;;x
commission_5_year;The wizard will work for 5 years.;;;;;;;;;;;;;x
commission_10_year;The wizard will labour for a full decade.;;;;;;;;;;;;;x
#
# COMMISSION SWORDS
#
commissioned_crafting.3.title; Magical Sword crafting;;;;;;;;;;;;;x
commissioned_crafting_desc.3;Considering your wealth and the wizard's magical power, these are the swords that can be made.;;;;;;;;;;;;;x
commission_sword;Commission a sword;;;;;;;;;;;;;x
commission_amulet;Commission an amulet;;;;;;;;;;;;;x
commission_potion;Commission a potion;;;;;;;;;;;;;x
commission_ring;Commission a magic ring;;;;;;;;;;;;;x
more_options;More options;;;;;;;;;;;;;x
commission_sword_1;Runesword;;;;;;;;;;;;;x
commission_sword_2;Sword of Ice;;;;;;;;;;;;;x
commission_sword_3;Sword of Fire;;;;;;;;;;;;;x
commission_sword_4;Sword of Lightning;;;;;;;;;;;;;x
commission_sword_5;Sword of Destruction;;;;;;;;;;;;;x
commissioned_crafting_title.30;Crafting Commission;;;;;;;;;;;;;x
