#################
# MIXED ENTRIES #
#################
###ÄNSI
EVTDESCschaos15;A giant tentacle made of flowers has swallowed many besieging soldiers in [Root.GetName].;;;;;;;;;;;;;;
EVTOPTAschaos15;A giant tentacle made of flowers has swallowed many besieging soldiers in [Root.GetName].;;;;;;;;;;;;;;
EVTDESCschaos16;Visions of inhuman beauty and terrifying monstrosities are driving the commanders stationed in [Root.GetName] insane. Some have started plucking their eyes out just to escape the horror.;;;;;;;;;;;;;;
EVTOPTAschaos16;Visions of inhuman beauty and terrifying monstrosities are driving the commanders stationed in [Root.GetName] insane. Some have started plucking their eyes out just to escape the horror.;;;;;;;;;;;;;;
EVTDESCschaos83005;Yes...', the vulture muttered, clawing at your shoulders. '...he doesn't need you... and you do not need him. Come with me, little soldier, I will show you how to lead...'\n\n'TRUE GLORY CAN ONLY BE ACHIEVED BY FACING YOUR ENEMIES!!'\n\n'I can show you wondrous things and make reality itself bend to your whims.';;;;;;;;;;;;;;
EVTOPTAschaos83005;Show me your world, o Changer of Ways!;;;;;;;;;;;;;;
EVTOPTBschaos83005;Then take away the stain of magic, Lord of Skulls, so that I may serve you better!;;;;;;;;;;;;;;

WITCH_WITCH;Witch!! Witch!! Witch!!;;;;;;;;;;;;;;
EVTDESCmagicpotential11;[From.GetTitledFirstName] was burned at the stake on charges of witchcraft.;;;;;;;;;;;;;;
EVTOPTAmagicpotential11;I don't care about these things...;;;;;;;;;;;;;;
EVTOPTBmagicpotential11;I see...;;;;;;;;;;;;;;
GHROND;Ghrond;;;;;;;;;;;;;;
EVTDESCdarkelfmagic2;By decree of the Witch King, all women who show the potential for sorcery must turn themselves in so as to be properly trained in Ghrond, where they study the lore of dark magic in one of the six Covens founded by Morathi. They shall take no man nor bear any children and will live only to serve the Witch King as his spiritual brides.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic2;I will relinquish my possessions and go.;;;;;;;;;;;;;;
EVTOPTBdarkelfmagic2;No! I can still hide it... Keep on living like this...;;;;;;;;;;;;;;
EVTDESCdarkelfmagic2005;Your attempt at hiding your potential in magic could not go unnoticed forever to the eyes of Naggaroth. The servants of the Witch King have discovered your secret in the end and forced you to go to Ghrond, as it is your duty.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic20005;It was good while it lasted.;;;;;;;;;;;;;;
EVTDESCdarkelfmagic3;Since your daughter shows talent for magic, she has therefore been sent to Ghrond to study with the Covens of Morathi. This is a great honour for your house, as she will now become a bride of the Witch King.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic3;A great honour indeed.;;;;;;;;;;;;;;
EVTDESCdarkelfmagic4;Another daughter of a noble house has been recognized as a potential apprentice and has been sent to Ghrond to receive proper teaching and become a Sorceress of the Covens.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic4;Good.;;;;;;;;;;;;;;
EVTDESCdarkelfmagic5;The trials of Ghrond are harsh and unforgiving. Only the most gifted and cunning amongst the druchii summoned will manage to achieve mastery over the dark powers and claim their place as Sorceresses.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic5;I must keep learning.;;;;;;;;;;;;;;
EVTDESCAdarkelfmagic6;You've spent years in the dark tower and all your hard work has finally paid off. You have taken your rightful place as a bride of the Witch King, a Sorceress of the Coven.;;;;;;;;;;;;;;
EVTDESCBdarkelfmagic6;Despite your best intentions, you have not managed to pass all the trials and the ruling hags of Ghrond have not deemed you worthy of taking place amongst them. Bound against your will, you shall be turned into a mindless servant, only employed to satiate the Witch King's lust.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic6;So I have.;;;;;;;;;;;;;;
EVTOPTBdarkelfmagic6;Gooooohhh...?;;;;;;;;;;;;;;
EVTDESCdarkelfmagic6005;Your daughter has shown herself to be worthy of the title of Sorceress. She has taken her place within the Covens, bringing more honour to your great House.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic6005;Good for her. And for me.;;;;;;;;;;;;;;
EVTDESCdarkelfmagic6006;Your daughter has disgraced herself: she was not able to pass the final tests to become a proper Sorceress and has now been reduced to a worthless mindless slave in the Witch King's harem.;;;;;;;;;;;;;;
EVTOPTAdarkelfmagic6006;Disgusting child.;;;;;;;;;;;;;;
HOETH;Hoeth;;;;;;;;;;;;;;
EVTDESChighelfmagic2;[FromFrom.GetFirstName] thinks you show talent in magic and has signed you up to study with the Loremasters of Hoeth.;;;;;;;;;;;;;;
EVTOTAhighelfmagic2;A great honour!;;;;;;;;;;;;;;
EVTDESChighelfmagic3;Every Apprentice in Hoeth has to dedicate himself to countless hours of study to assimilate the centuries of knowledge accumulated in the great libraries.;;;;;;;;;;;;;;
EVTOPTAhighelfmagic3;I'll do my best.;;;;;;;;;;;;;;
EVTDESChighelfmagic4;The scion of a noble house shows talent for magic and has been sent to be taught amongst the Loremasters of Hoeth.;;;;;;;;;;;;;;
EVTOPTAhighelfmagic4;We will welcome this new apprentice.;;;;;;;;;;;;;;
EVTDESCAhighelfmagic5;The your long years of study have finally paid off. You can feel the magic within you and have been officially recognized as a respected Asur Mage.;;;;;;;;;;;;;;
EVTDESCBhighelfmagic5;Despite your efforts, Magic just doesn't seem the right path for you.;;;;;;;;;;;;;;
EVTOPTAhighelfmagic5;I will use these powers wisely.;;;;;;;;;;;;;;
EVTOPTBhighelfmagic5;I tried my best.;;;;;;;;;;;;;;
EVTDESChighelfmagic5005;Your [GetFromRelation] [From.GetFirstName] has achieved [From.GetHerHis] goal and graduated from Hoeth as an official Asur Mage, a prestigious accomplishment for [From.GetHerHim] and your House.;;;;;;;;;;;;;;
EVTOPTAhighelfmagic5005;Good.;;;;;;;;;;;;;;
EVTDESChighelfmagic5006;Your [GetFromRelation] [From.GetFirstName] was unable to reach [From.GetHerHis] full potential and, after a series of mishaps, has been expelled from Hoeth.;;;;;;;;;;;;;;
EVTOPTAhighelfmagic5006;You're a disgrace!;;;;;;;;;;;;;;
#
# SORCERER APPRENTICE EVENTS
#
EVTDESCsorcererapprentice10001;A foul Sorcerer has come to your lands, claiming to have had visions of your future victories from the Gods. The wandering traveller is willing to settle in your court in exchange for a meagre price.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice10001;You are welcome.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice10001;We have no such money to spare.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice10002;A Shaman has come to your lands, gaining some favour amongst the locals. The soothsayer is willing to join your court and provide their services for a meagre price.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice10002;You are welcome.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice10002;We have no such money to spare.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice10003;A mysterious visitor from the deserts has come to your court. Apparently he is a famous scholar from a faraway land, gifted in the arts of magic and he'd be willing to stay and offer his services to you for a meagre pay.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice10003;You are welcome.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice10003;We have no such money to spare.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice10004;A travelling Witch has decided to settle at your court. She has requested a few things for her stay, but there's no way of you to refusing her.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice10004;You... are welcome.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice2;Your guardian has the reputation of a powerful magician. And being in the company of such an individual has made you wondering if you could become a mage as well, when you grow up.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice2;Can you teach me?;;;;;;;;;;;;;;
EVTDESCsorcererapprentice3;Your [GetFromRelation] [From.GetFirstName] has expressed a desire to learn magic from you as your apprentice.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice3;Of course.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice3;Not a chance.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice4;You're taking too long. Perhaps you do not have the gift of magic.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice4;Drats.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice5;[From.GetFirstName] does not think you have what it takes to wield magic and has dismissed your request.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice5;But I do!;;;;;;;;;;;;;;
EVTDESCsorcererapprentice6;You've been delighted to know your [GetFromRelation] was quite happy to take you as [From.GetHerHis] apprentice and teach you in the ways of the Winds of Magic.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice6;Yes! I won't disappoint you, I promise.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice7;Teaching someone how to feel and channel the Winds of Magic is no easy task. What do you want [From.GetFirstName] to be taught?;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice7;I'll teach [From.GetHerHim] about caution.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice7;A mage must keep an open mind and experiment new things.;;;;;;;;;;;;;;
EVTOPTCsorcererapprentice7;One cannot channel the arcane powers without focus and discipline.;;;;;;;;;;;;;;
EVTOPTDsorcererapprentice7;It is time to test [From.GetHerHim].;;;;;;;;;;;;;;
EVTDESCsorcererapprentice70001;Your [GetFromRelation] is spending a lot of time teaching you of how a mage should be cautious. Of how tricky and deceitful daemons are and of how so easily a spell can turn in a catastrophe fore everyone involved.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice70001;I'll try and be careful.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice70002;Your [GetFromRelation] is spending a lot of time teaching you of how a mage should be bold and inventing. Of how you shouldn't just learn from [From.GetHerHim], but search your own knowledge and create new ways of turning the Winds.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice70002;I will!;;;;;;;;;;;;;;
EVTDESCsorcererapprentice70003;Your [GetFromRelation] is spending a lot of time teaching you of how a mage should never lose his calm and maintain absolute discipline at all times, for it is a vital component for casting even the simplest spell.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice70003;I'm trying to, really!;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice70004;You've spent years over dusty tomes and stinking potions under your [GetFromRelation]'s tutelage, but it has all paid off: you can feel the magic inside you and call it through your will.;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice70004;You've spent years over dusty tomes and stinking potions under your [GetFromRelation]'s tutelage, but it was all for naught: you're no closer to casting the first cantrip as you were when you started.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice70004;This is just the beginning.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice70004;Why can't I do it?!;;;;;;;;;;;;;;
EVTDESCsorcererapprentice8;Your work with [GetFromRelation] [From.GetFirstName] has paid off: [From.GetSheHe] has started casting [From.GetHerHis] first spells without any help and is likely to go on [From.GetHerHis] studies without need of your tutelage.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice8;Good.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice80005;It seems your [GetFromRelation] has succeeded in [From.GetHerHis] apprenticeship and is now a fully qualified mage.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice80005;A great accomplishment for sure.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice80006;Your work with [GetFromRelation] [From.GetFirstName] has been in vain: [From.GetSheHe] doesn't appear able to call for the Winds of Magic and might as well have no power at all in [From.GetHerHis] blood.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice80006;What a waste of time.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice80007;It seems your [GetFromRelation] has failed in [From.GetHerHis] apprenticeship and is unlikely to ever become a mage.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice80007;What a loss...;;;;;;;;;;;;;;
EVTDESCsorcererapprentice9;The Winds of Chaos will favour only the chosen ones of the Gods. To prepare [From.GetFirstName] [From.GetSheHe] must give in to [Root.Religion.GetHighGodName] and his unholy worship and live by his tenets.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice9;I will speak to [From.GetHerHim] of [Root.Religion.GetHighGodName].;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice9;I will teach [From.GetHerHim] the tenets of [Root.Religion.GetHighGodName].;;;;;;;;;;;;;;
EVTOPTCsorcererapprentice9;All the same, [From.GetSheHe] needs to learn of incantation.;;;;;;;;;;;;;;
EVTOPTDsorcererapprentice9;I feel the Gods will soon test [From.GetHerHis] resolve...;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice90001;Your [GetFromRelation] is spending quite a lot of time talking about someone called the Changer of Ways and of how he could grant you infinite powers beyond your imagination, if only you were to forsake the faith of your ancestors and embrace him as your only Master.;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice90001;Your [GetFromRelation] is spending quite a lot of time talking about someone called the Lord of the Flies and of how his warm embrace could grant you great powers and a safe haven from pain and death, if only you were to forsake the faith of your ancestors and love him back.;;;;;;;;;;;;;;
EVTDESCCsorcererapprentice90001;Your [GetFromRelation] is spending quite a lot of time talking about someone called the Dark Prince and how he could make you feel better than you ever did in your entire life and show you marvels beyond your comprehension, if only you were to relinquish the faith of your ancestors and bow to him.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice90001;Seems a good bargain.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice90001;No, I don't like him!;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice90002;[From.GetFirstName] has finally accepted of how only Tzeentch can lead [From.GetHerHim] to the true mastery over the Winds of Magic.;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice90002;[From.GetFirstName] has finally understood and welcomed the unconditioned love of Papa Nurgle in [From.GetHerHis] heart, hoping to receive his gift in return soon.;;;;;;;;;;;;;;
EVTDESCCsorcererapprentice90002;[From.GetFirstName] has finally felt Slaanesh's touch and yearns for more, aware of the uncharted heights of pleasure [From.GetSheHe] has still to reach.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice90002;Excellent.;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice90003;[From.GetFirstName] is still stubbornly refusing to accept Tzeentch as [From.GetHerHis] new Master. For some reason [From.GetSheHe] does not understand how only the uncontested Lord of Magic could grant [From.GetHerHim] the power you have.;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice90003;[From.GetFirstName] is still rudely rejecting Nurgle's love. The Lord of the Flies is magnanimous and will keep bestowing his gifts, as will you, hoping in a change of heart.;;;;;;;;;;;;;;
EVTDESCCsorcererapprentice90003;[From.GetFirstName] is still squeamish about the delights Slaanesh and you are presenting to [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice90003;Everyone comes around, eventually.;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice90004;It's hard to sleep after all your [GetFromRelation] warns you about everyday. Everyone is everyone's enemy. Power can be gained only through deceit and a cunning mind. You will only ever manage to learn magic from [From.GetHerHim] by stealing [From.GetHerHis] knowledge.;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice90004;It was a little disconcerting at starts, but having to not worry about cuts and illness is such a relief. Your [GetFromRelation]'s god is truly a kind and generous Master.;;;;;;;;;;;;;;
EVTDESCCsorcererapprentice90004;It's hard to understand half of the things your [GetFromRelation] tells and does to you, but you've started to gain more and more curiosity as you experienced the delights offered by the Dark Prince.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice90004;But what about spells?;;;;;;;;;;;;;;
EVTDESCsorcererapprentice90005;[From.GetFirstName] has finally decided to spare some time to teach you about mustering control over the Winds of Chaos. Most of it is still gibberish to you, but you cannot do much about it, for now.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice90005;What does this mean?;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice90007;The Changer of Ways has seen fit to bless your pupil with power over reality, as you knew he would. Your [GetFromRelation] is set up on a path to greatness. In fact, maybe you were to generous to the little brat. What if [From.GetSheHe] becomes a threat to your plans, now?;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice90007;Grandfather Nurgle has bestowed a most precious gift upon your apprentice, allowing [From.GetHerHim] to finally have full control over the Winds of Chaos. Soon, your young new friends will share the love of the Lord of the Flies to many more unwilling people.;;;;;;;;;;;;;;
EVTDESCCsorcererapprentice90007;The Serpent is pleased with you and your pupil and has seen fit to grant [From.GetHerHim] a speck of his power to let [From.GetHerHis] fantasies grow wilder still.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice90007;Success.;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice90008;The plans of Tzeentch go beyond the comprehension of the rabble. Evidently your [GetFromRelation] was not gifted enough and when the Changer of Ways touched [From.GetHerHim], [From.GetHerHis] body and mind could not bear his awesome power.;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice90008;Sadly, for once, Papa Nurgle might have been a little too generous: your [GetFromRelation] has collapsed beneath his many gifts.;;;;;;;;;;;;;;
EVTDESCCsorcererapprentice90008;Your [GetFromRelation] revealed [From.GetHerHim]self a failure. Your pupil just doesn't seem to have enough imagination for you or your Dark Prince's tastes, despite [From.GetHerHis] many despertate efforts.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice90008;What a waste.;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice10;A rush of power goes through your body each time you invoke one of Tzeentch's names, the Winds of Magic ready to bow to your every whim and warp reality at a mere gesture of your hands. Truly, your long years of study with [From.GetFirstName] have paid off.;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice10;Many gifts has Grandfather Nurgle bestowed upon you, but it finally came the time for magic to be amongst them. There so much you feel you can do right now and the Lord of the Flies is certain to give you all the time you could wish for.;;;;;;;;;;;;;;
EVTDESCCsorcererapprentice10;Magic has finally come to you and you could barely spend any time sleeping in the past week: so much to experiment, so much to change and cut and sew with invisible fingers and unearthly precision. The Serpent has given you his greatest tool to express your art across the entire world.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice10;Finally! Power!;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice11;Graboliwayghsggrksukaeàfakjcsahxbghhhhh!!!;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice11;Papa Nurgle has blessed you just too much.;;;;;;;;;;;;;;
EVTDESCCsorcererapprentice11;Slaanesh is still unimpressed with you. It looks like you've lost his interest and won't become a mage any time soon.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice11;Noooooo!!!;;;;;;;;;;;;;;
#
# SORCER APPRENTICE LORSE REPLACEMENT
#
EVTDESCAsorcererapprentice12;You've decided to undertake the arduous task of learning magic by your own. You do not know how long will it take, nor if you have the potential to become a mage in the first place, but you're determined to find out. Which branch of magic would you like to focus your efforts on?;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice12;You've decided to undertake the arduous task of learning magic by your own. You do not know how long will it take, nor if you have the potential to become a mage in the first place, but you're determined to find out. Which kind of arcane knowlege you like to focus your efforts on?;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice12;The Lore of Ice.;;;;;;;;;;;;;;		+EVTOPTAsorcererapprentice12;Control of the elements and alchemy.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice12;The Lore of Metal.;;;;;;;;;;;;;;		+EVTOPTBsorcererapprentice12;Control the beast and nature.;;;;;;;;;;;;;;
EVTOPTCsorcererapprentice12;The Lore of Fire.;;;;;;;;;;;;;;		+EVTOPTCsorcererapprentice12;Divinations and deepest secrets.;;;;;;;;;;;;;;
EVTOPTDsorcererapprentice12;The Lore of Death.;;;;;;;;;;;;;;		+EVTOPTDsorcererapprentice12;Dark magic of death and shadow.;;;;;;;;;;;;;;
EVTOPTEsorcererapprentice12;The Lore of Shadows.;;;;;;;;;;;;;;
EVTOPTFsorcererapprentice12;The Lore of Beasts.;;;;;;;;;;;;;;
EVTOPTGsorcererapprentice12;The Lore of Heavens.;;;;;;;;;;;;;;
EVTOPTHsorcererapprentice12;The Lore of Light.;;;;;;;;;;;;;;
EVTOPTIsorcererapprentice12;The Lore of Life.;;;;;;;;;;;;;;
EVTOPTIsorcererapprentice12;The Lore of Beasts.;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice13;Learning magic with no tutor nor organization of learned experts at your back is no easy task. How would you like to proceed next?;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice13;Learning magic with no tutor is no easy task. How would you like to proceed next?;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice13;I need to buy more books and materials.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice13;I'll experiment and see what happens.;;;;;;;;;;;;;;
EVTOPTCsorcererapprentice13;Force your prisoner [imprisoned_mage.GetFirstName] to teach you!;;;;;;;;;;;;;;
EVTOPTEsorcererapprentice13;Head to the college library.;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice13001;The more your personal laboratory increases in size, the higher the chances of unlocking your true magical potential. But you've still a long way to go.;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice13001;The more you study, the higher the chances of unlocking your true magical potential. But you've still a long way to go.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice13001;Hmm...;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice13002;You do not know exactly what you are doing, but you hope that by cautious observation of the trial and error method, you will manage to understand the mysteries of the Winds of Magic.;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice13002;Using [GetCollegeInLocation] labratories you hope to try out the more risky spells you have read about.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice13002;Now, if I mix this with that...;;;;;;;;;;;;;;
EVTDESCsorcererapprentice13003;The explosion was luckily contained, but it still managed to wound you.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice13003;Damnations!;;;;;;;;;;;;;;
EVTDESCsorcererapprentice13004;A potion explodes right into your face, slowly melting your skin off.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice13004;Aaaarrgghh!!;;;;;;;;;;;;;;
EVTDESCsorcererapprentice13005;This is likely to be your last experiment. The resulting explosion has destroyed your laboratory and blown away half of your body.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice13006;You forced your prisoner [imprisoned_mage.GetName] to share the secrects of magic with you. You hope that it will suffice to obtain the understanding of mysteries of Magic.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice13005;Grrlllcht...;;;;;;;;;;;;;;
EVTDESCAsorcererapprentice14;It's been hard trying to figure it all out with no materials, no school, no master, but you've made it: you can feel your power and call upon it using the proper words and gestures. You are finally a mage.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice13006;It is time to practice..;;;;;;;;;;;;;;
EVTDESCBsorcererapprentice14;You've tried your best, but without a Master you're just running blind. There's no way you'll ever learn magic this way.;;;;;;;;;;;;;;
EVTDESCCsorcererapprentice14;Teachings of your prisoner proven to be useful, every secret you stolen from [imprisoned_mage.GetHerHim] made you stronger. Now you can feel your power and call upon it using the proper words and gestures. You are finally a mage.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice14;Yes!;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice14;Damn.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice15;Learning magic with no tutor nor organization of learned experts at your back is no easy task. Necromancy also has quite the bad reputation. How would you like to proceed next?;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice15;I need to buy more books and materials.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice15;I'll experiment and see what happens.;;;;;;;;;;;;;;
EVTOPTCsorcererapprentice15;I need to buy more books and materials.;;;;;;;;;;;;;;
EVTOPTDsorcererapprentice15;I'll experiment and see what happens.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice15001;The more your personal laboratory increases in size, the higher the chances of unlocking your true magical potential. But you've still a long way to go.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice15001;Hmm...;;;;;;;;;;;;;;
EVTDESCsorcererapprentice15002;You do not know exactly what you are doing, but you hope that by cautious observation of the trial and error method, you will come to understand the mysteries of the Winds of Magic.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice15002;If only there was an easier way to find fresh corpses...;;;;;;;;;;;;;;
EVTDESCsorcererapprentice15003;It is said that the secret of necromancy lies within the clutches of the undead. Yet, with the proper resources, you might be able to search for a copy of Nagash's books and reach enlightenment without the need to grovel at the feet of a vampire.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice15003;I shall search for the book.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice15003;This is beneath me. My will already moves the dead.;;;;;;;;;;;;;;
EVTOPTCsorcererapprentice15003;I will ask my dread liege for assistance.;;;;;;;;;;;;;;
EVTOPTDsorcererapprentice15003;I can manage on my own.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice15004;It has taken a considerable amount of time and money, but finally a copy of the Liber Mortis, written by the Great Necromancer, is within your hands. And yet, now that you can see the ancient book, you are not certain if you could handle the dark secrets hidden within its pages.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice15004;It's too late to turn back now!;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice15004;I do not dare to open it...;;;;;;;;;;;;;;
EVTDESCsorcererapprentice15005;The secrets within the works of Nagash might be unbearable for weaker minds, but they could not break your will or your thirst for knowledge. You've discovered more than you could possibly imagine within those old pages.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice15005;Hmm...;;;;;;;;;;;;;;
EVTDESCsorcererapprentice15006;The secrets within the works of Nagash might be unbearable for weaker minds, but they could not break your will or your thirst for knowledge.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice15006;Hmm...;;;;;;;;;;;;;;
EVTDESCsorcererapprentice15007;You've learned much from the works of Nagash, but the cursed words have slowly wormed their way into your mind, giving you distorted visions of the future and horrid hallucinations.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice15007;No! Get it away!;;;;;;;;;;;;;;
EVTDESCsorcererapprentice15008;The secrets of the book were too much for your mind to handle. The dark forces embedded within the cursed writings of the Great Necromancer destroyed your mind and left you a withered husk. Perhaps someone more fortunate will continue your work.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice15008;Hhhh...;;;;;;;;;;;;;;
EVTDESCsorcererapprentice15009;As an ancient King of Nehekhara, the power of the dead is already entwined within your very essence. Thousands of servants awake at your command, answering to the call of their old master. Yet you cannot create more. Perhaps experimenting upon your undead subject might unlock the secret.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice15009;It is necessary.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice15009;I shall not harm my loyal servants.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice15010;Your undead servants have submitted to your wishes, allowing you to perform all sorts of experiments upon them. In the repetitive and orderly fashion, hallmark of the Nehekharan society, you've managed to slowly make progress with your studies. You finally start to see the merits of Nagash's methods.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice15010;Good. Another hundred here.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice15011;Regardless of the countless servants spent and days of study and experimenting, the secret of Nagash's necromancy still eludes you.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice15011;Curses.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice15012;Your [GetFromRelation] [From.GetFirstName] has gained an interest in necromancy. Clueless as [From.GetSheHe] is on the matters of death and unlife, [From.GetSheHe] has wisely decided to ask you for guidance.;;;;;;;;;;;;;;
EVTOPTDsorcererapprentice15012;Sure, I will teach you.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice15012;I can teach you, but only if you abandon your gods.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice15012;Let me kiss you and you shall know everything.;;;;;;;;;;;;;;
EVTOPTCsorcererapprentice15012;You're not worthy.;;;;;;;;;;;;;;
EVTDESCsorcererapprentice15013;[From.GetFirstName] is interested in helping you uncover the secrets of the dark arts, but only if you forsake your gods and bow to the unliving.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice15013;As you command.;;;;;;;;;;;;;;
EVTOPTBsorcererapprentice15013;Never!;;;;;;;;;;;;;;
EVTDESCsorcererapprentice15014;[From.GetFirstName] has accepted your terms and abandoned [From.GetHerHis] failed gods to follow you.;;;;;;;;;;;;;;
EVTOPTAsorcererapprentice15014;Good... Let me educate you.;;;;;;;;;;;;;;
