EVTDESCslizardmen24001;[From.GetTitledFirstName] has found out [FromFrom.GetTitledFirstName] has shifted his head's position in his sleep and concluded the Slann his silently demanding a ritual to be held in the honor of the Old Ones.;;;;;;;;;;;;;;
EVTOPTAslizardmen24001;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen24001;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen24002;[From.GetTitledFirstName] has found out [FromFrom.GetTitledFirstName] has shifted his head's position in his sleep and concluded the Slann his silently warning the Skinks of a coming threat.;;;;;;;;;;;;;;
EVTOPTAslizardmen24002;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen24002;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen24003;[From.GetTitledFirstName] has found out [FromFrom.GetTitledFirstName] has shifted his head's position in his sleep and concluded the Slann his silently demanding to be moved to a better location.;;;;;;;;;;;;;;
EVTOPTAslizardmen24003;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen24003;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen24004;[From.GetTitledFirstName] has found out [FromFrom.GetTitledFirstName] has shifted his head's position in his sleep and concluded the Slann his silently requesting his neck to be cleaned.;;;;;;;;;;;;;;
EVTOPTAslizardmen24004;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen24004;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen25;It has been nearly a moon cycle since a swat of flies has been lingering over [From.GetTitledFirstName]'s head, drawing strange forms in the air. Many are know wondering what is the meaning of these flies.;;;;;;;;;;;;;;
EVTOPTAslizardmen25;They're mimicking a constellation we sshould look for!;;;;;;;;;;;;;;
EVTOPTBslizardmen25;They're sshowing the flow of magic around him!;;;;;;;;;;;;;;
EVTOPTCslizardmen25;He called them to ussse ass magic component!;;;;;;;;;;;;;;
EVTOPTDslizardmen25;They're ssucking hiss sweat! Ssshoo them!!;;;;;;;;;;;;;;
EVTDESCslizardmen25001;[From.GetTitledFirstName] has determined the meaning behind some flies swarming over [FromFrom.GetTitledFirstName]'s head must be linked to one of the sacred constellations.;;;;;;;;;;;;;;
EVTOPTAslizardmen25001;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen25001;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen25002;[From.GetTitledFirstName] has determined the flies swarming over [FromFrom.GetTitledFirstName]'s head must be following the Winds of Magic flowing around the sleeping Slann.;;;;;;;;;;;;;;
EVTOPTAslizardmen25002;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen25002;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen25003;[From.GetTitledFirstName] has determined the flies swarming over [FromFrom.GetTitledFirstName]'s head must have been summoned there by the Slann for a later use as spell components.;;;;;;;;;;;;;;
EVTOPTAslizardmen25003;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen25003;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen25004;[From.GetTitledFirstName] has determined the flies swarming over [FromFrom.GetTitledFirstName]'s head are an annoyance sent by the Ruinous Powers and must be eliminated.;;;;;;;;;;;;;;
EVTOPTAslizardmen25004;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen25004;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen26;The clerks rush into your hall, screaming in discomfort: [From.GetTitledFirstName] has just started snoring! What does it MEAN!?!;;;;;;;;;;;;;;
EVTOPTAslizardmen26;It's a prophecy in the tongue of the Old Onesss!;;;;;;;;;;;;;;
EVTOPTBslizardmen26;He'sss casting a very complicate sspell!;;;;;;;;;;;;;;
EVTOPTCslizardmen26;The light isss bothering him!;;;;;;;;;;;;;;
EVTOPTDslizardmen26;He'sss asking for food!;;;;;;;;;;;;;;
EVTDESCslizardmen26001;[From.GetTitledFirstName] has determined [FromFrom.GetTitledFirstName]'s alledged snoring is in fact a prophecy in a long-forgotteng language.;;;;;;;;;;;;;;
EVTOPTAslizardmen26001;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen26001;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen26002;[From.GetTitledFirstName] has determined [FromFrom.GetTitledFirstName]'s alledged snoring is complex and obscure spell being casted by the collective Slann.;;;;;;;;;;;;;;
EVTOPTAslizardmen26002;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen26002;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen26003;[From.GetTitledFirstName] has determined [FromFrom.GetTitledFirstName]'s snoring is due to the Slann being bothered by a source of light distracting him from his meditation.;;;;;;;;;;;;;;
EVTOPTAslizardmen26003;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen26003;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen26004;[From.GetTitledFirstName] has determined [FromFrom.GetTitledFirstName]'s snoring is due to the Slann being hungry.;;;;;;;;;;;;;;
EVTOPTAslizardmen26004;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen26004;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen27;You could barely breathe after receiving the sensational news: [From.GetTitledFirstName] just spoke to one of the priests! And he asked for a maggot soup! What does it MEAN!?!;;;;;;;;;;;;;;
EVTOPTAslizardmen27;It'sss a metaphor for ssomething to come!;;;;;;;;;;;;;;
EVTOPTBslizardmen27;He demands a sssacrifice be made in hiss name!;;;;;;;;;;;;;;
EVTOPTCslizardmen27;Hiss ssskin is dry! Wassh him!;;;;;;;;;;;;;;
EVTOPTDslizardmen27;He wantss to eat ssome maggot ssoup!;;;;;;;;;;;;;;
EVTDESCslizardmen27001;[FromFrom.GetTitledFirstName] just spoke, asking for a maggot soup. [From.GetTitledFirstName] has determined his words are a methaphor for some obscure future event.;;;;;;;;;;;;;;
EVTOPTAslizardmen27001;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen27001;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen27002;[FromFrom.GetTitledFirstName] just spoke, asking for a maggot soup. [From.GetTitledFirstName] has determined he is demanding a sacrifice to be made in his honor.;;;;;;;;;;;;;;
EVTOPTAslizardmen27002;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen27002;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen27003;[FromFrom.GetTitledFirstName] just spoke, asking for a maggot soup. [From.GetTitledFirstName] has determined he is complaining for his skin being too dry and demands to be washed and rehidratated.;;;;;;;;;;;;;;
EVTOPTAslizardmen27003;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen27003;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen27004;[FromFrom.GetTitledFirstName] just spoke, asking for a maggot soup. [From.GetTitledFirstName] has determined he aslomg for a maggot soup.;;;;;;;;;;;;;;
EVTOPTAslizardmen27004;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen27004;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTTITLEslizardmen29;The Ancient Tablet;;;;;;;;;;;;;;
EVTDESCslizardmen29;[From.GetTitledFirstName] awoke for a minute to make clear the will of the Old Ones: the location of one of the ancient artifacts of the time before the fall of the Polar Gates has been found. Even now the foul agents of strife are working to cloud the vision of the Mage-Priest and snatch away this sacred relic. Its recovery would be invaluable to further the understanding of the Great Plan, you are therefore charged to lead an expedition in this foreign land and clear the way for the Skink archeologists.;;;;;;;;;;;;;;
EVTOPTAslizardmen29;Mobilize our armiesss immediately!;;;;;;;;;;;;;;
EVTTITLEslizardmen29001;The Lizardmen;;;;;;;;;;;;;;
EVTDESCslizardmen29001;Foul news from afar: it appears a great alien fleet is sailing towards your realm, charged with coldblooded monsters. \n The mysterious lizard people of the far west have left their resting places for your realm. There is no telling why or when they will arrive, but it is clear their intentions are not peaceful.;;;;;;;;;;;;;;
EVTOPTAslizardmen29001;We must prepare to meet them!;;;;;;;;;;;;;;
EVTTITLEslizardmen29002;The Ancient Tablet;;;;;;;;;;;;;;
EVTDESCslizardmen29002;[From.GetTitledFirstName] has sent out messengers in the name of [FromFrom.GetTitledFirstName], to inform all Skink Priests it is the will of the Mage-Priests to focus their efforts on the recovery of an ancient tablet of the Old Ones, divined into a faraway realm of savages. \n\n As a devout follower of the Old Ones, it is your duty to join the efforts of your spawn siblings.;;;;;;;;;;;;;;
EVTOPTAslizardmen29002;Mobilize our armiesss immediately!;;;;;;;;;;;;;;
EVTOPTBslizardmen29002;It might resssult in a missscalculation.;;;;;;;;;;;;;;
EVTDESCslizardmen31005;Since the start of the war, [From.GetTitledFirstName] has appeared restless in his sleep. Many Skinks agree this is a clear sign the Slann disapproves of this war and wishes it to be ended immediately.;;;;;;;;;;;;;;
EVTOPTAslizardmen31005;Asss the Old Oness command!;;;;;;;;;;;;;;
EVTOPTBslizardmen31005;It could be sssomething elssse...;;;;;;;;;;;;;;
EVTDESCslizardmen32005;[From.GetTitledFirstName] has awaken! He has determined the victory in this war is essential to the ultimate achievement of the Great Plan and has decided to take the lead himself.;;;;;;;;;;;;;;
EVTOPTAslizardmen32005;I bow before you, Great One.;;;;;;;;;;;;;;
EVTDESCslizardmen33005;You've done what you could to forward the Great Plan and the interests of the Old Ones in this world. Now the war is over and it is time for you to resume your duties and focus your attention in preventing Chaos from consuming all Earth. You're confident the Skinks will fill in your absence.;;;;;;;;;;;;;;
EVTOPTAslizardmen33005;Hnnnfffhhh...;;;;;;;;;;;;;;
EVTDESCslizardmen34001;[From.GetTitledFirstName] did not wake at the first attempt. Trying again so soon would be sacrilegious.;;;;;;;;;;;;;;
EVTOPTAslizardmen34001;I missscalculated!;;;;;;;;;;;;;;
EVTOPTFslizardmen17;The Great Huntress Rigg!;;;;;;;;;;;;;;
EVTOPTGslizardmen17;All the Great Old Ones!;;;;;;;;;;;;;;
EVTOPTIslizardmen17;Kukaili, the Great Devourer!;;;;;;;;;;;;;;
EVTDESCslizardmen35;[Root.PlotTarget.GetTitledName] drinks much more ripplejuice than a Skink should. It clouds his vision and makes him more likely to miscalculate and less productive in his tasks. The Skinks must be informed!;;;;;;;;;;;;;;
EVTOPTAslizardmen35;I will at once!;;;;;;;;;;;;;;
EVTDESCslizardmen35001;[From.GetFirstName] has discovered [From.PlotTarget.GetTitledName] drinks much more ripplejuice than a Skink should. It clouds his vision and makes him more likely to miscalculate and less productive in his tasks. This is a very serious issue to be taken into account.;;;;;;;;;;;;;;
EVTOPTAslizardmen35001;And ssso it ssshall.;;;;;;;;;;;;;;
EVTDESCslizardmen36;Outrageous! [Root.PlotTarget.GetTitledName] drinks the distillation of some poisonous plant. It only results in him spewing gibberish on the ground for some hours, yet, regardless of this activity being of obvious detriment to his productivity he keeps doing it.;;;;;;;;;;;;;;
EVTOPTAslizardmen36;The Ssskinkss musst be informed!;;;;;;;;;;;;;;
EVTDESCslizardmen36001;[From.GetFirstName] has discovered [From.PlotTarget.GetTitledName] drinks the distillation of some poisonous plant. It only results in him spewing gibberish on the ground for some hours, yet, regardless of this activity being of obvious detriment to his productivity he keeps doing it. This is a very serious issue to be taken into account.;;;;;;;;;;;;;;
EVTOPTAslizardmen36001;And ssso it ssshall.;;;;;;;;;;;;;;
EVTDESCslizardmen37;[Root.PlotTarget.GetTitledName] spends so much time slacking around, ignoring directives and duties, taking a lax approach on any work he's involved in. This is behavior is unacceptable for a Skink and should be exposed.;;;;;;;;;;;;;;
EVTOPTAslizardmen37;The Ssskinkss musst be informed!;;;;;;;;;;;;;;
EVTDESCslizardmen37001;[From.GetFirstName] has discovered [From.PlotTarget.GetTitledName] spends so much time slacking around, ignoring directives and duties, taking a lax approach on any work he's involved in. This is behavior is unacceptable for a Skink and should be exposed.;;;;;;;;;;;;;;
EVTOPTAslizardmen37001;And ssso it ssshall.;;;;;;;;;;;;;;
EVTDESCslizardmen38;[Root.PlotTarget.GetTitledName] has been created by the Old Ones with a keen mind, yet, he wastes so much of this gods-given potential in personal writings, phylosophy, fiction? His mind is a great gift from the Creators and should not be squandered into anything that is not the achievement of the Great Plan!;;;;;;;;;;;;;;
EVTOPTAslizardmen38;The Ssskinkss musst be informed!;;;;;;;;;;;;;;
EVTDESCslizardmen38001;[From.GetFirstName] wrote you about how [Root.PlotTarget.GetTitledName] has been created by the Old Ones with a keen mind, yet, he wastes so much of this gods-given potential in personal writings, phylosophy, fiction? His mind is a great gift from the Creators and should not be squandered into anything that is not the achievement of the Great Plan!;;;;;;;;;;;;;;
EVTOPTAslizardmen38001;And ssso it ssshall.;;;;;;;;;;;;;;
EVTDESCslizardmen39;[Root.PlotTarget.GetTitledName] is studying the ancient artifacts in a way that shouldn't be endorsed. He does not show the proper respect when handling the legacy of the Old Ones, as a Skink should.;;;;;;;;;;;;;;
EVTOPTAslizardmen39;The Ssskinkss musst be informed!;;;;;;;;;;;;;;
EVTDESCslizardmen39001;[From.GetFirstName] wrote you about how [Root.PlotTarget.GetTitledName]  is studying the ancient artifacts in a way that shouldn't be endorsed. He does not show the proper respect when handling the legacy of the Old Ones, as a Skink should. This is behavior is unacceptable for a Skink and should be exposed.;;;;;;;;;;;;;;
EVTOPTAslizardmen39001;And ssso it ssshall.;;;;;;;;;;;;;;
EVTDESCslizardmen40;"You've discovered [Root.PlotTarget.GetTitledName] is hoarding trinkets and jewels of the Ancients for himself, even though the Slann clearly stated gold is irrelevant for the Great Plan. He seems to ""like"" them for some reason, spending lots of time staring at them.";;;;;;;;;;;;;;
EVTOPTAslizardmen40;The Ssskinkss musst be informed!;;;;;;;;;;;;;;
EVTDESCslizardmen40001;"[From.GetFirstName] discovered [Root.PlotTarget.GetTitledName] is hoarding trinkets and jewels of the Ancients for himself, even though the Slann clearly stated gold is irrelevant for the Great Plan. He seems to ""like"" them for some reason, spending lots of time staring at them. This is behavior is unacceptable for a Skink and should be exposed.";;;;;;;;;;;;;;
EVTOPTAslizardmen40001;And ssso it ssshall.;;;;;;;;;;;;;;
EVTDESCslizardmen41;"You've discovered [Root.PlotTarget.GetTitledName] is hoarding trinkets and jewels of the Ancients for himself, even though the Slann clearly stated gold is irrelevant for the Great Plan. He seems to ""like"" them for some reason, spending lots of time staring at them.";;;;;;;;;;;;;;
EVTOPTAslizardmen41;The Ssskinkss musst be informed!;;;;;;;;;;;;;;
EVTDESCslizardmen41001;"[From.GetFirstName] discovered [Root.PlotTarget.GetTitledName]  is hoarding trinkets and jewels of the Ancients for himself, even though the Slann clearly stated gold is irrelevant for the Great Plan. He seems to ""like"" them for some reason, spending lots of time staring at them. This is behavior is unacceptable for a Skink and should be exposed.";;;;;;;;;;;;;;
EVTOPTAslizardmen41001;And ssso it ssshall.;;;;;;;;;;;;;;
EVTDESCslizardmen42;[Root.PlotTarget.GetTitledName] acts with too much vigor and too little security. He's too brash and self-confident. A Skink should always doubt himself, lest he makes a fatal miscalculation and go against the Great Plan.;;;;;;;;;;;;;;
EVTOPTAslizardmen42;The Ssskinkss musst be informed!;;;;;;;;;;;;;;
EVTDESCslizardmen42001;[From.GetFirstName] wrote you about how [Root.PlotTarget.GetTitledName] acts with too vigor and too little security. He's too brash and self-confident. A Skink should always doubt himself, lest he makes a fatal miscalculation and go against the Great Plan. This is behavior is unacceptable for a Skink and should be exposed.;;;;;;;;;;;;;;
EVTOPTAslizardmen42001;And ssso it ssshall.;;;;;;;;;;;;;;
EVTDESCslizardmen20101;All Slann are dead! They're all dead! This is not what the Old Ones envisioned! They've left you alone, with no guidance, no signs to be interpreted! The world is doomed and all the Lizardmen with it!;;;;;;;;;;;;;;
EVTOPTAslizardmen20101;SsssshhhaaaaAAAAHH!!!;;;;;;;;;;;;;;
EVTDESCslizardmen43;You Sentinels have found out a group of miyan hunters roaming about near one of your sacred sites. It was only through the grace of the Ancients these ravenous creatures didn't eat one of the sacred artifacts before being apprehended.\n The foul-smelling mammals squeak in some barbarous language, trying to plead for their useless lives, most likely.\n The Sauri are ready to make short work of the plump robbers and await your command.;;;;;;;;;;;;;;
EVTOPTAslizardmen43;Sssave their nossess though! They bring good luck.;;;;;;;;;;;;;;
EVTOPTBslizardmen43;They're sso fat. We'll have roassted meat for a month!;;;;;;;;;;;;;;
EVTOPTCslizardmen43;Kill them and take whatever little posssessions they have.;;;;;;;;;;;;;;
EVTDESCslizardmen44;A wild Amazon has been captured inside your demesne. The feral mammal has lashed out against one of the Skink gatherers, almost killing him, before being tracked down and captured by the Sauri. \n The only reason she would have been killed on the spot, hadn't she known some words of your tongue to confuse the Sauri.\n The uneducated beast still makes resistance when forcefully bent before you and has the gall to demand freedom in her mangled version of the Slann's language, all the while wearing the hide of a fellow and, most importantly, productive Lizardmen.;;;;;;;;;;;;;;
EVTOPTAslizardmen44;I sssmell Creator'ss relics insside her! Tear her OPEN!!;;;;;;;;;;;;;;
EVTOPTBslizardmen44;How amussing! Put it in our recreational zoo.;;;;;;;;;;;;;;
EVTOPTCslizardmen44;Kill her and repurpose her belongingsss.;;;;;;;;;;;;;;
EVTDESCslizardmen44101;You're a shame for your family, unworthy of the title of Amazon. Your [GetFromRelation] has decreed you're enceforth banished from Amazonia.;;;;;;;;;;;;;;
EVTOPTAslizardmen44101;What!?!;;;;;;;;;;;;;;
EVTDESCslizardmen44001;You finally met your end against a worthy opponent. If nothing less, it's a good death.;;;;;;;;;;;;;;
EVTOPTAslizardmen44001;...;;;;;;;;;;;;;;
EVTDESCslizardmen44002;You've received news your [GetFromRelation] [From.GetFirstName] died in a fierce fight against a creature of the dark. If nothing else, at least in death she has redeemed herself.;;;;;;;;;;;;;;
EVTOPTAslizardmen44002;Good.;;;;;;;;;;;;;;
EVTDESCslizardmen44003;You finally met your end. It wasn't even a good one.;;;;;;;;;;;;;;
EVTOPTAslizardmen44003;...;;;;;;;;;;;;;;
EVTDESCslizardmen44004;You've received news your [GetFromRelation] [From.GetFirstName] died in an accident of some sort. It seems that even in death she was a disappointment.;;;;;;;;;;;;;;
EVTOPTAslizardmen44004;I will soon forget about her.;;;;;;;;;;;;;;
EVTDESCslizardmen44005;You really can't remember what was all the deal about female supremacy. Here people are much nicer to you.;;;;;;;;;;;;;;
EVTOPTAslizardmen44005;Yep!;;;;;;;;;;;;;;
EVTDESCslizardmen44006;You would have thought [From.GetFirstName] could at least die with honor, but the news you've heard tell much worst. She somehow settled with men of a foreign land, becoming a tamed and fat cow, content to be led about by some male.;;;;;;;;;;;;;;
EVTOPTAslizardmen44006;Disgusting.;;;;;;;;;;;;;;
EVTDESCslizardmen44007;You redeemed yourself in your exile.;;;;;;;;;;;;;;
EVTOPTAslizardmen44007;Yes!;;;;;;;;;;;;;;
EVTDESCslizardmen44008;Your edict may have brought some good after all: [From.GetFirstName] has returned to you, showered in glory, carring trophies of powerful beasts as gifts, and telling of her grand exploits in exile. She submits to your mercy, asking to receive another chance.;;;;;;;;;;;;;;
EVTOPTAslizardmen44008;Rise again, as my [GetFromRelation] once more.;;;;;;;;;;;;;;
EVTOPTBslizardmen44008;You can live here, but as a newborn Amazon.;;;;;;;;;;;;;;
EVTDESCslizardmen45;[Root.GetFirstName]\n My Amazons will no longer suffer the rule of a weak and decadent Queen.\n We demand you relinquish your crown at once or prepare to test your mettle in battle once more. \n\n And may the Old Gods see the truth in it.;;;;;;;;;;;;;;
EVTOPTAslizardmen45;I will stand down.;;;;;;;;;;;;;;
EVTOPTBslizardmen45;You'll have to take my crown from my cold dead hands!;;;;;;;;;;;;;;
EVTDESCslizardmen46;[Root.GetFirstName]\n I will not suffer this treasonous act against me. \n\n We shall see how complacent I really am.;;;;;;;;;;;;;;
EVTOPTAslizardmen46;Indeed we shall! To arms!;;;;;;;;;;;;;;
EVTDESCslizardmen47;[Root.GetFirstName]\n I do not wish for conflict between us. I therefore relinquish my rule over this realm.\n\n[From.GetTitledFirstName];;;;;;;;;;;;;;
EVTOPTAslizardmen47;Pathetic.;;;;;;;;;;;;;;
EVTDESCslizardmen48;[From.GetTitledName] has recognized [From.GetHerHis] failings and abdicated the crown of this realm.\n\nPraise the Ancients!;;;;;;;;;;;;;;
EVTOPTAslizardmen48;May the next Queen be stronger.;;;;;;;;;;;;;;
EVTDESCslizardmen49;[FromFrom.GetTitledName] has finally recognized [FromFrom.GetHerHis] failings and abdicated the crown of this realm.\n\nPraise the Ancients!;;;;;;;;;;;;;;
EVTOPTAslizardmen49;May the next Queen be stronger.;;;;;;;;;;;;;;
EVTDESCslizardmen50;Palace life is not so bad. You can have all the pet consorts you desire and live a peaceful and easy life, without tainting yourself with brute violence.;;;;;;;;;;;;;;
EVTOPTAlizardmen50;This is the life...;;;;;;;;;;;;;;
EVTDESCslizardmen51;[From.GetFirstName] has grown lazy and complacent in her easy life, grievously staining your family's reputation.;;;;;;;;;;;;;;
EVTOPTAslizardmen51;Hm...;;;;;;;;;;;;;;
EVTDESCslizardmen52001;In such a dangerous and violent world, you're lucky to be born a noble Amazon. Beautiful, free and rich, with servants for your every need. What else can a woman ask for?;;;;;;;;;;;;;;
EVTOPTAslizardmen52001;Hmhmm...;;;;;;;;;;;;;;
EVTDESCslizardmen52002;The jungle is a scary place, filled with poisonous plants, dangerous predators and vicious lizardmen, all too ready to sacrifice any trespasser to their bloodthirsty gods. Is it so strange for a person to extert caution in this world?;;;;;;;;;;;;;;
EVTOPTAslizardmen52002;No it's not!;;;;;;;;;;;;;;
EVTDESCslizardmen52003;The elders might teach that males are nothing but cattle to be used to produce more Amazons, but how can you resist the lure of a strong man holding you? To be with another and join is such a unique experience...;;;;;;;;;;;;;;
EVTOPTAslizardmen52003;They're not so bad.;;;;;;;;;;;;;;
EVTDESCslizardmen52004;There are many perks in the palace life, your favourite is to take the first choice of any game the huntresses have managed to hunt during the day. So many good exotic things to try out, the sweetest wine in the realm, strange new spices...;;;;;;;;;;;;;;
EVTOPTAslizardmen52004;Oh! What's this one?;;;;;;;;;;;;;;
EVTDESCslizardmen52005;Going out to hunt is such a chore. After all, what are huntresses made for? A well-bred Amazon like you should not trouble herself with such lowly work.;;;;;;;;;;;;;;
EVTOPTAslizardmen52005;Right so...;;;;;;;;;;;;;;
EVTDESCslizardmen52006;Nothing scares you. Against every foe, any obstacle, your mind is steady and your heart jumps at the chance of a new adventure. You truly incarnate the ideals of Amazon lifestyle.;;;;;;;;;;;;;;
EVTOPTAslizardmen52006;Yes!;;;;;;;;;;;;;;
EVTDESCslizardmen52007;You're not an hypocrite like all those others, preaching on how they despise males, but then running into the arms of their consorts. You are one of the few to experience love in its purest form: with another woman.;;;;;;;;;;;;;;
EVTOPTAslizardmen52007;And the sweetest kind of all.;;;;;;;;;;;;;;
EVTDESCslizardmen53001;You might have been excessive with the bloodwine. Last thing you remember before awakening in the mud is giggling naked on the roof of the palace.;;;;;;;;;;;;;;
EVTOPTAslizardmen53001;Hnnn... My head!..;;;;;;;;;;;;;;
EVTDESCslizardmen53002;On prospect, you might have wanted to go easy on the roasted Naggaront. After a few gurgling noises from your stomach, you rush to puke on the side of a tree.;;;;;;;;;;;;;;
EVTOPTAslizardmen53002;Bleah!;;;;;;;;;;;;;;
EVTDESCslizardmen53003;Some of the herbs you tasted were not at all to your liking, for you soon find yourself asking for water, with your face red and a chorus of laughter accompanying your stumbling to the fountain.;;;;;;;;;;;;;;
EVTOPTAslizardmen53003;Aaahhh!!;;;;;;;;;;;;;;
EVTDESCslizardmen53004;One of the concoctions you drank tonight put you in contact with the spirits. You can feel them around you and speak their words to your sisters.;;;;;;;;;;;;;;
EVTOPTAslizardmen53004;Heed me!;;;;;;;;;;;;;;
EVTDESCslizardmen54001;[From.GetFirstName] sits brazenly on the other side of the fire, calling the attention of the sisters nearby and challenging to a drinking contest.;;;;;;;;;;;;;;
EVTOPTAslizardmen54001;You're on!;;;;;;;;;;;;;;
EVTOPTBslizardmen54001;I don't feel like drinking tonight.;;;;;;;;;;;;;;
EVTDESCslizardmen54002;You tried to push [From.GetFirstName] into a drink contest, but she did not felt up to it. By all accounts, victory is yours, although it is not a satisfactory one.;;;;;;;;;;;;;;
EVTOPTAslizardmen54002;It'll do.;;;;;;;;;;;;;;
EVTDESCslizardmen54003;[From.GetFirstName] has accepted your challenge for a drinking contest. A few of the other sisters come around the fire to look as you clash the first jug with hers and take the first long sip.;;;;;;;;;;;;;;
EVTOPTAslizardmen54003;Now you drink!;;;;;;;;;;;;;;
EVTDESCslizardmen54004;With an absentminded look and a sallow face, [From.GetFirstName] shakes her head, admitting defeat. You laugh in triumph as the sisters rise you up and give pats on your back.;;;;;;;;;;;;;;
EVTOPTAslizardmen54004;Sshtop spinning!;;;;;;;;;;;;;;
EVTDESCslizardmen54005;[From.GetFirstName] holds her jug near her face, falters, and shakes her head. You laugh in triumph as the sisters rise you up and give pats on your back.;;;;;;;;;;;;;;
EVTOPTAslizardmen54005;Sshtop spinning!;;;;;;;;;;;;;;
EVTDESCAslizardmen54006;[From.GetFirstName] tosses her jug on the sand, waiting for you to take your drink. Your head feels still pretty clear, you should have this.;;;;;;;;;;;;;;
EVTDESCBslizardmen54006;[From.GetFirstName] tosses her jug on the sand, waiting for you to take your drink. Thinks are starting to get foggy and, as you reach for your jug, you find yourself snickering for no reason, but you should still be able to take another, shouldn't you?;;;;;;;;;;;;;;
EVTDESCCslizardmen54006;[From.GetFirstName] tosses her jug on the sand, waiting for you to take your drink. At least, that must be the case, you can't really see very well. You wait the right time between hiccups and prepare to drink again.;;;;;;;;;;;;;;
EVTDESCDslizardmen54006;[From.GetFirstName] is just a blurry image before you, across the campfire, but she's still up, which means it must be your turn. You try a few times to get a hold on the drink, until one of the sisters jams it into your hand, and prepare to have at it again.;;;;;;;;;;;;;;
EVTOPTAslizardmen54006;Jug!;;;;;;;;;;;;;;
EVTOPTBslizardmen54006;E-Ennough!;;;;;;;;;;;;;;
EVTDESCslizardmen54007;You try to hold the jug and take another sip, but your body cannot take any further and you collapss on the ground with an empty expression.;;;;;;;;;;;;;;
EVTOPTAslizardmen54007;...;;;;;;;;;;;;;;
EVTDESCslizardmen55001;It started just with a little handful taken here and there from the dishes, but it is now becoming clear  you and [From.GetFirstName] are quickly escalating into an open competition for the better courses.;;;;;;;;;;;;;;
EVTOPTAslizardmen55001;I'll show you!;;;;;;;;;;;;;;
EVTOPTBslizardmen55001;Here, take it. I think I've had enough for tonight.;;;;;;;;;;;;;;
EVTDESCslizardmen55002;It started just with a little handful taken here and there from the dishes, but the moment you started to be more competitive about it [From.GetFirstName] was quick to cower away, leaving you full domain over the main courses.;;;;;;;;;;;;;;
EVTOPTAslizardmen55002;Ah! That'll teach her.;;;;;;;;;;;;;;
EVTDESCslizardmen55003;You drag [From.GetFirstName]'s dish towards your side of the campfire, taking mouthfuls out the course as she looks in anger. It started just with a little handful taken here and there from the dishes, but it has become clear you and [From.GetFirstName] are quickly escalating into an open competition for the better courses.;;;;;;;;;;;;;;
EVTOPTAslizardmen55003;Hmmplfh!..;;;;;;;;;;;;;;
EVTDESCslizardmen55004;[From.GetFirstName] puts a hand before her mouth, trying to shake her hand and dragging herself away from the food in disgust, thus declaring you victorious.;;;;;;;;;;;;;;
EVTOPTAslizardmen55004;Yeah! Crawl away!;;;;;;;;;;;;;;
EVTDESCslizardmen55005;[From.GetFirstName] rolls on the side, holding her swollen belly and letting out a painful groan with her mouth still full of half-chewed food. It appears you've prevailed.;;;;;;;;;;;;;;
EVTOPTAslizardmen55005;What's wrong? Having some trouble standing?;;;;;;;;;;;;;;
